6.59193, 0.11565, 0.11565
3.26742, 0.05732, 0.17297
2.00315, 0.03514, 0.20811
1.61316, 0.0283, 0.23642
1.54621, 0.02713, 0.26354
1.46254, 0.02566, 0.2892
1.41398, 0.02481, 0.31401
1.37492, 0.02412, 0.33813
1.29529, 0.02272, 0.36085
1.27694, 0.0224, 0.38326
1.21693, 0.02135, 0.4046
1.1301, 0.01983, 0.42443
1.11178, 0.0195, 0.44394
1.0951, 0.01921, 0.46315
1.08703, 0.01907, 0.48222
1.06347, 0.01866, 0.50088
1.04864, 0.0184, 0.51927
1.02338, 0.01795, 0.53723
1.01266, 0.01777, 0.55499
1.00281, 0.01759, 0.57259
0.99591, 0.01747, 0.59006
0.97826, 0.01716, 0.60722
0.96453, 0.01692, 0.62414
0.94134, 0.01651, 0.64066
0.93659, 0.01643, 0.65709
0.92434, 0.01622, 0.67331
0.91536, 0.01606, 0.68936
0.90464, 0.01587, 0.70524
0.87342, 0.01532, 0.72056
0.866, 0.01519, 0.73575
0.83649, 0.01468, 0.75043
0.82673, 0.0145, 0.76493
0.79767, 0.01399, 0.77893
0.7817, 0.01371, 0.79264
0.77662, 0.01362, 0.80626
0.75553, 0.01325, 0.81952
0.73408, 0.01288, 0.8324
0.72306, 0.01269, 0.84508
0.70459, 0.01236, 0.85744
0.68986, 0.0121, 0.86955
0.6746, 0.01184, 0.88138
0.66599, 0.01168, 0.89307
0.61912, 0.01086, 0.90393
0.60845, 0.01067, 0.9146
0.58187, 0.01021, 0.92481
0.57708, 0.01012, 0.93494
0.52445, 0.0092, 0.94414
0.48872, 0.00857, 0.95271
0.45033, 0.0079, 0.96061
0.4091, 0.00718, 0.96779
0.3756, 0.00659, 0.97438
0.36571, 0.00642, 0.98079
0.33485, 0.00587, 0.98667
0.30538, 0.00536, 0.99203
0.26042, 0.00457, 0.99659
0.19026, 0.00334, 0.99993
0.00385, 0.00007, 1
