@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R43-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-2.549579,8.168352,109.150378,-1.108513,382.121585,370.277822,107.889445,1.108513,589.067016,6.28388,1
-6.041393,12.228279,182.627437,-2.057676,1615.158163,1598.423088,173.329788,6.699573,1955.312157,14.32406,1
-4.89824,21.328474,854.360042,2.355589,3091.7436,3067.870744,839.38473,4.352644,4753.036668,23.460628,1
-5.807566,9.145228,74.079813,0.017321,269.056772,252.758174,69.519323,5.270631,401.177608,13.025022,1
-5.81103,9.148692,74.083277,0.017321,269.060237,252.758174,69.515859,5.274095,401.177608,13.028486,1
0,11.218493,27.972621,3.204294,72.746134,61.141394,26.367009,-0.386247,119.125258,5.196152,1
-11.466176,10.466783,6.212866,1.662769,190.873731,174.202742,6.928203,5.927078,202.310463,9.832852,1
0,10.399233,20.039828,3.256256,70.061455,59.30542,19.409361,-0.356802,103.566246,4.243524,1
-4.28163,20.060612,786.307765,6.872778,1426.787245,1403.960547,772.456555,0.252879,2956.096309,21.364847,1
-3.008572,3.166189,76.513344,-0.311769,1226.423608,1220.037536,72.986889,2.353857,1371.377208,4.460031,1
-7.513636,7.260757,11.864548,0,30.778543,19.329687,13.717842,4.988306,47.565579,13.111625,1
-1.76496,3.805316,19.398969,0.450333,300.649379,298.328431,18.882818,1.932969,338.822047,3.013768,1
-2.847492,8.750321,108.96678,-1.195115,352.094752,340.399945,108.159645,1.721659,559.573654,6.32545,1
-7.82887,8.284399,14.173372,0,36.343622,24.906891,12.124356,4.711178,56.984472,11.436731,1
-5.565079,16.816481,43.134993,-8.036716,319.379777,309.811928,41.139671,4.136137,405.135344,8.978951,1
-2.062873,16.182551,101.146571,0,349.337327,330.019765,95.990256,5.653414,530.461344,13.227672,1
-4.143066,14.587332,59.38163,1.628128,138.952044,131.653182,53.693575,3.256256,239.764329,10.572438,1
2.779942,64.434022,222.54428,0,692.570908,638.1568,163.903968,0.571577,965.869473,57.999453,1
-6.590453,4.846278,7.14471,0.32909,116.766205,106.607727,5.338181,4.499868,129.285468,7.265953,1
-7.899884,16.312455,160.827846,1.108513,170.295235,157.086616,160.005122,2.994716,479.130287,10.381913,1
1.262665,5.376286,20.964743,0,29.624997,24.248711,16.851122,-1.262665,55.425626,5.376286,1
-4.621112,7.401053,117.003496,1.144886,3803.668444,3795.26973,114.989121,3.469298,4027.910134,7.929329,1
-4.390749,17.197532,22.703722,0,45.116459,33.012888,20.78461,-0.699749,85.468047,7.011342,1
-2.86308,8.778033,7.454747,0,111.654923,106.850214,9.895206,-0.230363,130.101264,1.808261,1
0.339482,8.788426,44.39939,0,110.556803,103.583566,38.105118,1.815189,178.318095,8.788426,1
-4.621112,7.394125,116.996568,1.144886,3801.929465,3793.537679,114.989121,3.469298,4026.178083,7.9224,1
0.339482,8.788426,44.39939,0,110.556803,103.583566,38.105118,1.815189,178.318095,8.788426,1
-5.130334,4.522385,24.6696,0,58.739039,57.729253,20.78461,11.535458,102.828392,9.652719,1
0.609682,12.086251,25.37108,-5.767729,49.619792,43.30127,19.662241,-0.609682,87.174117,6.318521,1
-4.345715,9.488174,119.93759,9.041305,112.489772,107.993368,112.858699,4.834154,349.531317,6.74807,1
-4.562222,5.431711,19.191123,-2.026499,84.714605,78.773671,13.267509,10.149818,119.019603,5.940934,1
3.658091,6.160905,22.165054,-5.248114,63.786235,55.425626,19.662241,-5.857796,101.827267,3.112495,1
-9.510691,10.589759,18.186533,2.805922,136.729823,128.862848,17.569923,6.779247,172.349448,7.084088,1
-8.888885,2.421407,11.60474,0,24.252175,3.52992,16.50298,-0.523079,38.628197,11.310292,1
-7.066767,11.017575,58.267921,1.177795,415.13967,399.731346,49.926365,8.244562,512.756321,12.515799,1
-6.195546,-0.157617,12.529656,0,39.480366,24.040865,10.925776,3.900578,55.832658,11.005451,1
-4.335323,15.848265,21.354454,0,35.106938,24.352634,20.78461,-0.755174,76.863219,5.662074,1
-6.315057,15.581529,141.981401,1.69741,287.844328,275.891445,131.45746,6.157441,549.356287,11.090321,1
-1.692214,7.742267,107.693723,-0.831384,221.039128,211.466083,106.625048,0.710141,429.32863,3.718713,1
-3.013768,7.262489,212.818815,-0.710141,291.592486,279.760846,211.133529,0.592361,704.393887,7.553474,1
-1.073872,10.122105,54.239171,-2.113102,341.044268,326.929786,49.041287,7.503244,442.994511,7.595043,1
-4.51026,15.952188,21.458377,0,33.47881,22.620584,20.78461,-0.580237,74.956231,5.765997,1
-4.475619,15.882906,21.389095,0,33.409528,22.620584,20.78461,-0.614878,74.990872,5.696715,1
-6.640683,4.782192,7.130853,0.32909,113.288247,102.831856,5.026411,4.499868,125.459368,6.940328,1
-2.256862,6.933399,70.180967,3.798387,524.167072,515.430608,63.180017,5.215205,660.631891,5.714036,1
-2.528794,13.08218,230.24671,-0.779423,1125.834757,1103.856764,224.702415,6.758462,1567.74154,14.46782,1
-10.872083,7.420106,22.192767,2.303628,747.743654,735.7977,18.177873,10.49796,786.047958,10.224296,1
-7.447818,14.857532,17.819339,-10.305702,152.919302,141.214102,9.301113,8.002075,183.268296,7.409713,1
-6.358359,14.398538,344.295327,-2.897721,4941.925469,4924.954835,331.42619,5.142459,5600.821845,13.612187,1
-6.162637,9.909063,74.881753,-3.557632,1494.117256,1476.400108,67.806325,7.233044,1625.727137,13.480551,1
-6.651075,14.739752,18.896674,0,41.136207,33.047529,20.78461,6.651075,77.942286,1.437602,1
-1.617735,11.192512,56.735056,0.017321,265.294758,259.440426,52.200547,6.197278,367.004246,8.566723,1
-2.991252,3.171385,76.518541,-0.311769,1228.143534,1221.769587,73.004209,2.371178,1373.091938,4.465227,1
-0.689356,7.446086,31.3761,-2.182384,90.847797,89.03434,28.755508,7.354288,147.806288,1.931237,1
-1.616003,11.873208,56.740252,0.017321,259.481996,254.225221,52.200547,6.834672,361.846198,8.58924,1
0.689356,9.093267,52.865655,-1.870615,132.539992,133.523797,51.961524,1.870615,239.989496,2.774745,1
-5.485405,8.835191,108.779719,-0.105655,155.475809,147.863445,98.803106,7.608899,355.815197,9.325362,1
-4.382089,12.889922,20.164536,0,82.968698,74.478185,9.474318,2.199705,97.808909,6.308129,1
-0.535204,7.944917,106.30635,-0.779423,243.744582,237.62005,107.231265,0.779423,455.444492,3.00684,1
-3.206026,7.986486,212.882901,-0.727461,289.993803,278.686975,211.147386,0.613146,702.525004,7.669521,1
-3.06573,14.426251,128.164832,-1.02191,332.858596,310.833838,116.80431,1.598683,545.150867,16.915208,1
-12.467302,6.145316,19.760968,-0.398372,95.988524,86.23881,18.654187,13.037146,133.16353,13.837354,1
-2.527062,9.720269,14.065985,-0.916255,119.341765,110.418239,13.719574,0.017321,145.353704,3.413872,1
-7.101408,9.444873,26.574856,1.177795,143.328936,135.484478,28.84211,3.484886,193.601711,9.462194,1
-8.972023,11.996184,59.123554,1.662769,255.640307,247.217344,58.751163,8.005539,369.998961,8.998004,1
1.532865,11.230617,62.871712,-4.572614,154.670405,150.68842,56.60342,3.429461,278.002815,5.125138,1
-2.000519,15.333846,85.426478,1.69741,266.709844,250.724747,82.686374,4.404605,421.321359,10.740447,1
-9.318433,4.648824,6.432837,0,28.03151,14.064253,2.650038,10.184459,32.960927,11.421143,1
-8.881957,13.255385,120.188738,-5.196152,417.618234,399.2533,111.230571,9.836317,645.091931,14.395074,1
3.221615,7.35602,110.068365,0,153.473558,141.854961,102.365935,6.268292,342.840405,7.877367,1
-5.634361,136.502924,628.323947,4.364768,134.204493,3.031089,490.516789,13.146266,1013.452372,133.390429,1
-2.17026,8.492245,108.18909,-0.917987,223.526353,213.631147,107.641762,0.784619,431.834907,5.305272,1
-3.244131,8.843851,212.560739,-0.762102,283.176451,272.503554,211.246113,2.194508,697.55575,7.624488,1
-6.244043,8.925258,23.344581,-1.593487,170.816583,164.435708,24.520643,5.190956,213.944648,7.201867,1
-6.247507,14.992632,141.480838,1.662769,282.12856,270.748986,131.493833,6.107211,544.154938,10.555118,1
0.737854,50.80105,466.257685,-6.529832,173.229329,128.067837,425.980576,4.884383,980.784162,45.161493,1
-6.00502,3.599202,31.454043,0,152.441256,138.179549,27.856573,1.633324,200.038012,9.89001,1
-4.879187,10.040699,83.708283,-1.392569,1774.882692,1762.585131,76.113241,6.635487,1926.483903,9.547064,1
-8.050572,8.261882,23.569747,1.125833,280.848574,271.308438,26.344493,5.386678,330.374835,8.760713,1
-9.69602,2.300163,11.545851,0,12.131284,-10.146354,17.185408,-0.585433,26.566195,11.996184,1
-7.134317,8.973755,54.802088,0,151.796933,139.534013,50.229473,9.612882,250.16183,14.185496,1
-3.382695,12.243867,495.046102,-0.439941,423.574757,410.669246,483.126128,5.970379,1385.266523,12.981721,1
-0.389711,9.980077,14.393342,-6.287344,94.829782,86.775745,17.810678,2.298431,126.443173,4.295486,1
-5.39707,9.439677,17.436555,0,62.954851,56.672702,15.901958,6.337574,91.007146,8.499173,1
1.44453,8.403911,54.206262,0,165.057514,157.616623,47.246882,-0.48151,252.110387,7.44089,1
1.432406,19.615475,114.660031,-0.796743,269.512302,250.430298,112.197055,4.338787,485.829859,10.252009,1
-6.651075,8.733,35.617893,0.6755,240.781043,234.27546,34.088492,5.000431,308.305044,6.969772,1
-6.394732,8.516494,49.444854,-2.73664,143.339329,133.437194,46.865831,9.131372,234.467718,9.902134,1
-2.459512,6.495191,254.17326,0.121244,1221.601578,1212.755995,249.555612,0.914523,1714.286894,8.447212,1
-15.744342,4.584738,62.163303,15.744342,32.562555,25.980762,26.089881,-1.997055,103.658045,6.581793,1
-9.387715,13.425126,249.226523,0.969948,102.786823,85.177063,236.523662,9.676968,586.344232,11.606472,1
-6.488262,14.852336,344.672915,-2.994716,4938.87706,4921.511518,331.372496,5.161511,5597.451274,14.041736,1
-6.302933,17.580316,1333.01055,-3.181777,2938.907437,2921.048261,1320.070399,5.94613,5573.202563,16.392129,1
-6.302933,17.582048,1333.012282,-3.181777,2938.907437,2921.049993,1320.072131,5.947862,5573.199099,16.393861,1
-5.284487,13.203423,27.328298,-0.796743,163.853738,153.662351,13.823497,8.111194,193.385205,12.155533,1
-4.035678,3.024161,59.26385,0,108.436773,96.509871,58.64724,1.610807,212.245506,8.670646,1
-2.036892,9.728929,107.915426,-1.818653,441.162001,432.215959,106.472627,2.230881,650.405863,5.914954,1
-1.704338,6.846797,107.757809,-0.744782,283.197235,275.136271,107.399274,0.49017,491.935338,4.337055,1
-1.91738,7.548277,36.672712,-1.03923,309.66124,298.941577,30.700601,3.27704,359.906301,12.13648,1
-6.574865,7.316183,36.173881,-3.568025,170.870276,159.33655,33.52904,3.997573,231.96144,9.725465,1
-15.294009,16.702166,-0.826188,2.459512,48.104247,34.467811,5.196152,8.590972,62.71756,9.929847,1
-2.393694,16.456215,242.698423,-1.108513,295.76846,274.866071,227.555103,6.375679,733.476752,20.777681,1
7.887759,7.939721,44.983092,0,88.855938,70.442506,38.635125,4.709446,154.010494,6.877974,1
-2.393694,16.456215,242.698423,-1.108513,295.76846,274.866071,227.555103,6.375679,733.476752,20.777681,1
7.887759,7.939721,44.983092,0,88.855938,70.442506,38.635125,4.709446,154.010494,6.877974,1
-2.393694,16.456215,242.698423,-1.108513,295.76846,274.866071,227.555103,6.375679,733.476752,20.777681,1
7.887759,7.939721,44.983092,0,88.855938,70.442506,38.635125,4.709446,154.010494,6.877974,1
-0.767299,10.201779,46.737659,-1.36832,261.511959,250.743799,38.907057,6.441497,329.489757,11.970203,1
7.887759,7.939721,44.983092,0,88.855938,70.442506,38.635125,4.709446,154.010494,6.877974,1
-6.789639,14.074645,114.602874,0,38.323356,17.459072,100.528229,6.789639,228.699989,17.469464,1
3.303021,6.48653,11.04702,-4.260845,49.152138,54.490318,12.124356,0,82.042051,-1.077336,1
-4.122281,4.790853,51.810836,0,72.959176,65.159751,47.019983,5.23599,162.558164,9.167745,1
-3.59747,7.097944,142.920172,0.555988,236.897785,225.691416,137.18362,-0.306573,501.943128,8.720876,1
-3.290897,4.802977,10.891135,1.645448,126.851937,122.248146,11.838567,0.199186,144.860069,3.789727,1
-6.786175,10.788944,68.374438,-1.939897,827.530575,801.264024,68.918302,8.490513,945.6651,15.701041,1
-2.594612,5.909757,33.619106,0,223.330631,219.087107,33.06485,1.610807,286.57127,5.12687,1
-2.882133,4.602059,169.508884,-0.086603,856.731219,848.846924,166.583451,2.142547,1185.289133,6.003288,1
-2.882133,4.633236,169.524473,-0.086603,848.086554,840.18667,166.567862,2.158135,1176.644467,6.018877,1
-5.712304,191.124878,710.078477,4.43405,188.24621,6.928203,519.89237,13.30215,1074.256016,185.752057,1
-9.202386,14.195888,248.942466,1.004589,103.226764,86.964539,236.558303,10.601883,588.171545,11.305096,1
-2.882133,4.602059,169.508884,-0.086603,856.731219,848.846924,166.583451,2.142547,1185.289133,6.003288,1
-2.882133,4.633236,169.524473,-0.086603,848.086554,840.18667,166.567862,2.158135,1176.644467,6.018877,1
-7.442622,15.688916,1042.299679,-3.143672,3162.513464,3141.262933,1027.599763,3.60613,5213.921532,15.869049,1
-0.680696,11.31722,266.747949,-0.08487,1454.475809,1440.816857,259.419642,-1.981466,1960.846059,10.612275,1
-2.591148,5.604916,86.709928,1.593487,400.63028,396.60153,84.233095,1.018446,566.041132,3.95254,1
-1.489564,17.325704,184.849658,3.204294,972.142961,960.58845,171.06773,5.37975,1318.502893,10.449463,1
-10.63306,14.183764,93.196458,1.749371,197.445132,185.835195,89.895169,6.552348,373.530613,11.876672,1
-7.504976,19.381649,73.738599,0,252.849973,229.046399,56.118446,8.244562,350.284759,22.764344,1
-6.76539,11.130158,24.477342,2.771281,177.957828,164.177632,18.685364,8.639469,222.946116,8.196064,1
-10.788944,60.419128,634.228508,-1.420282,252.725265,189.557372,576.3936,14.083305,1357.302563,62.617101,1
-5.856064,10.955221,139.923724,0.658179,366.301033,353.617225,133.99145,7.728411,628.904184,14.038272,1
-7.411445,9.663111,23.30994,0,145.592727,139.603295,21.47743,8.313844,186.924655,10.839174,1
-3.81744,5.8526,34.007086,0,221.484265,212.609237,33.083902,2.752229,283.198967,7.90508,1
-5.048928,4.854938,42.109619,1.108513,263.974935,253.669233,38.815259,2.428335,341.783854,4.420194,1
-0.374123,5.809298,47.674698,0,93.454533,91.970166,42.927147,5.445568,169.119173,6.555812,1
-1.69741,7.222652,56.426751,-2.04382,1215.064818,1209.404476,54.660059,0.505759,1320.467038,3.755086,1
-1.69741,7.222652,56.426751,-2.04382,1215.064818,1209.404476,54.660059,0.505759,1320.467038,3.755086,1
-5.908025,12.378967,45.566793,-2.875204,499.15799,487.518609,32.682067,8.156227,562.797001,12.657827,1
-2.580756,9.647523,2.788602,2.580756,17.493713,10.426946,3.464102,-2.580756,25.097416,4.486012,1
-5.715768,6.623362,19.258673,1.437602,104.943226,93.305577,18.333758,2.139083,137.827943,4.48428,1
-5.908025,12.378967,45.566793,-2.875204,499.15799,487.518609,32.682067,8.156227,562.797001,12.657827,1
-2.253398,5.184028,44.537954,-2.73664,27.700689,19.296778,36.617286,2.253398,103.640724,7.437426,1
-7.442622,15.688916,1042.299679,-3.143672,3162.513464,3141.262933,1027.599763,3.60613,5213.921532,15.869049,1
-2.253398,5.184028,44.537954,-2.73664,27.700689,19.296778,36.617286,2.253398,103.640724,7.437426,1
-5.966915,6.843333,4.271237,-4.797781,22.249925,4.641896,8.279203,-2.39023,29.626729,5.622237,1
-0.374123,6.289076,51.618578,0,92.202261,90.238115,46.391249,5.445568,174.315325,7.03559,1
-5.908025,12.378967,45.566793,-2.875204,499.15799,487.518609,32.682067,8.156227,562.797001,12.657827,1
-0.550792,10.16021,234.855697,-0.322161,1514.333753,1502.600841,230.357561,-0.542132,1964.956216,9.463926,1
-1.465315,4.515456,64.950173,-3.75855,157.607963,149.084541,56.130571,0.169741,272.52607,4.328395,1
0.301377,13.780196,34.419314,1.870615,198.688744,186.141768,28.681029,7.23824,266.226601,7.451283,1
-4.969254,4.557026,37.013926,-2.026499,163.921288,158.448008,30.206966,8.798818,232.165822,6.82428,1
-9.023985,14.718968,249.112207,0.987269,94.751839,78.219414,236.489021,10.726591,579.861166,11.509478,1
-11.344933,8.857708,3.176581,3.516063,54.61849,42.60845,5.196152,5.854332,63.860713,8.511298,1
-1.394301,5.487137,28.332887,0,183.974973,176.911669,27.894678,0.892006,238.27823,4.91556,1
-3.232007,2.400622,34.038262,0,323.879645,315.215926,33.012888,1.056551,385.249669,6.34277,1
