@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R44-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

109.926337,0,-5.694983,-5.022947,-582.33973,100.258029,-489.12422,0,3.342858,2.771281,1
182.495801,-0.398372,-11.46964,-5.958255,-1947.635707,168.455797,-1787.171592,-1.337143,-0.467654,1.874079,1
852.614134,-4.936345,-11.94249,-5.265434,-4738.127175,825.931892,-3925.868092,-3.174849,1.690482,-1.44453,1
74.317104,0.536936,-6.425908,-4.953665,-393.960152,66.666636,-335.31984,-0.237291,0,-1.108513,1
74.317104,0.536936,-6.429373,-4.953665,-393.960152,66.663171,-335.31984,-0.233827,0,-1.108513,1
27.972621,0,-5.196152,0,-111.111059,27.579445,-95.522602,-0.386247,3.204294,-3.204294,1
9.174673,-0.554256,-5.381482,-4.451371,-196.915124,9.67004,-196.883947,-0.093531,-0.647787,2.123494,1
20.039828,0,-4.243524,0,-96.423268,21.678348,-85.857759,-0.356802,3.256256,-3.256256,1
787.028299,-0.017321,-19.785216,-3.446781,-2939.0027,766.288722,-2193.545353,-0.209578,4.705982,3.611326,1
76.726387,-0.779423,-3.160993,-4.41673,-1369.430383,70.877251,-1299.833117,-0.259808,0.275396,1.262665,1
11.001987,3.325538,1.853294,-6.651075,-47.818459,14.770929,-38.645518,1.662769,-1.662769,-3.325538,1
21.167393,0.433013,-2.113102,-2.875204,-335.579648,17.893817,-320.680547,-0.07621,0,0.921451,1
109.704634,0,-6.290809,-5.43864,-553.081928,101.096342,-459.717461,-0.096995,3.602666,2.996448,1
15.732217,3.117691,-3.607862,-4.711178,-51.817764,11.634185,-45.350286,0,-1.558846,0,1
43.770656,-1.212436,-6.484798,4.330127,-392.602225,43.268361,-357.87807,-0.176669,-0.623538,2.494153,1
104.955351,4.382089,-11.755429,2.927166,-515.269527,92.896813,-441.082327,-0.109119,-0.12644,-0.836581,1
61.751075,0,-12.217886,-3.256256,-229.337383,52.165906,-193.386937,0,0,4.901704,1
224.111786,-1.212436,-61.654081,0,-901.599995,106.7792,-859.895676,0,-0.640859,1.801333,1
8.573651,-0.640859,-0.874686,-5.767729,-124.603735,5.286219,-120.983749,-1.267861,0.640859,2.875204,1
157.327371,-2.71932,-1.548453,-8.798818,-477.52814,159.220503,-325.502576,-2.087121,6.831208,2.46644,1
22.227408,0,-5.376286,0,-48.786675,10.212172,-46.476119,-1.262665,0,0,1
118.266161,-0.207846,-7.300594,-4.988306,-4022.698393,113.9828,-3917.18359,-0.209578,0.450333,3.112495,1
28.497432,0,-7.011342,5.092229,-66.169537,18.164017,-68.002047,-0.699749,0,0.699749,1
8.610025,-1.004589,-2.830171,-2.009179,-126.21281,11.971935,-121.470455,-0.230363,2.009179,4.035678,1
47.233026,2.494153,-6.294273,2.494153,-173.160047,28.97721,-149.001403,-2.833635,-2.833635,2.154671,1
118.259233,-0.207846,-7.293666,-4.988306,-4020.97327,113.989728,-3915.444611,-0.209578,0.450333,3.112495,1
47.233026,2.494153,-6.294273,2.494153,-173.160047,28.97721,-149.001403,-2.833635,-2.833635,2.154671,1
25.306994,8.642934,-1.009786,-8.642934,-97.668613,16.262225,-80.161043,-5.767729,5.767729,-2.875204,1
25.980762,0,-6.318521,5.767729,-74.478185,12.734038,-69.282032,-0.609682,0,0,1
118.969374,0,-6.74807,0,-342.137192,120.623482,-224.711076,-4.17251,10.167138,2.251666,1
20.72572,-2.026499,-1.870615,-4.070319,-118.132793,11.888797,-99.516711,-4.052999,-4.052999,6.079498,1
25.823145,0,2.135619,5.248114,-86.760157,7.64354,-81.248771,-0.609682,0,0,1
21.302493,-0.935307,-8.954703,-6.079498,-167.991608,24.20541,-156.092419,-0.545596,0.310037,5.454228,1
2.715856,0,5.421319,-16.731611,-43.526437,5.715768,-32.38935,0,7.842726,-0.523079,1
59.766145,4.711178,-9.302845,3.533384,-505.809065,46.832922,-466.564258,-1.177795,0.320429,0,1
15.20221,0,2.296699,-8.8681,-48.88367,1.681821,-48.111175,-0.533472,0,0,1
27.20359,0,-5.662074,5.092229,-58.747699,19.457859,-58.158802,-0.755174,0,0.755174,1
143.252726,-2.528794,-11.956347,-1.69741,-537.955928,130.059695,-420.855437,-2.65177,-1.254005,4.634968,1
109.344367,-0.848705,-5.381482,-3.377499,-423.295897,102.104395,-328.362192,-0.138564,2.511474,3.360179,1
214.810673,0.710141,-3.933487,-3.619986,-697.980102,203.0258,-500.304608,-0.82792,1.437602,3.585345,1
50.012967,0.536936,-6.503851,-6.893562,-440.768825,50.470228,-386.666486,-1.144886,4.941541,-1.969342,1
27.132576,0,-5.765997,5.092229,-57.2616,19.528873,-56.005863,-0.580237,0,0.580237,1
27.097935,0,-5.696715,5.092229,-57.2616,19.563514,-56.040504,-0.614878,0,0.614878,1
8.509566,-0.952628,-1.172598,-5.767729,-121.203719,5.350305,-117.455561,-1.267861,0.640859,3.186973,1
68.119826,-2.701999,-2.757425,-0.450333,-652.61596,65.831787,-587.277807,-2.828439,4.440978,-0.767299,1
231.095415,-0.519615,-9.254347,-6.789639,-1557.111944,221.908617,-1345.354876,-1.732051,2.497617,0.661643,1
21.920835,-3.325538,-5.807566,-7.655665,-782.085025,20.609673,-766.195191,-1.441066,-0.185329,1.096388,1
15.550352,-5.144191,-9.990469,3.446781,-177.555992,11.071269,-161.943286,-2.303628,-2.563435,5.161511,1
342.972041,-2.546115,-13.624312,-7.084088,-5590.620066,325.857647,-5272.502954,-1.515544,-1.759764,0.555988,1
