@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R52-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-1.645448,4.783924,-110.10647,1.125833,-471.107427,-3.342858,3.716981,584.376622,-483.74447,-1.347536,1
-4.867063,9.224903,-179.960079,2.615397,-1764.464406,-6.633755,2.362517,1949.838876,-1780.68333,-2.026499,1
-2.650038,6.890098,-840.304449,3.325538,-3890.662428,-6.027537,16.941189,4751.708185,-3911.552693,-3.377499,1
-3.256256,5.270631,-72.62489,3.862473,-319.724455,-6.044857,-0.992465,394.041559,-332.449832,0.316965,1
-3.256256,5.274095,-72.62489,3.862473,-319.724455,-6.044857,-0.992465,394.041559,-332.449832,0.320429,1
-6.408588,0,-25.980762,-3.204294,-88.334591,0,5.196152,116.307212,-96.735038,3.204294,1
-5.542563,5.369358,-11.93383,1.125833,-184.333507,-6.668396,-5.436907,190.923961,-196.113185,1.285182,1
-6.512511,0,-19.052559,-3.256256,-80.626965,0,4.243524,100.666793,-88.126745,3.256256,1
-10.097856,-3.110763,-774.780967,4.260845,-2159.443005,-9.578241,15.023809,2946.09718,-2172.596198,6.20767,1
-3.186973,4.809905,-77.284107,3.013768,-1291.174595,-3.533384,0.188794,1369.272766,-1296.403656,-0.770763,1
-1.662769,7.513636,-13.717842,3.325538,-30.775079,-6.651075,-6.041393,41.777065,-39.698605,-2.462976,1
-2.670822,1.501688,-21.754558,0.845241,-314.743077,-2.009179,-0.458993,335.120654,-318.472182,-0.49017,1
-1.160474,4.666145,-110.487521,1.229756,-441.399292,-3.619986,2.837099,554.706592,-454.472811,-1.361392,1
-4.676537,6.270024,-13.717842,1.593487,-38.099922,-4.711178,-4.221008,49.155602,-44.860116,1.558846,1
-18.498303,-1.259201,-40.963002,-0.623538,-336.223971,-6.166101,-8.952971,390.456214,-355.070416,-9.261276,1
-10.981202,-0.136832,-95.280115,-2.199705,-416.225665,-1.472243,6.857189,522.126716,-430.444071,-1.099852,1
-6.529832,2.514938,-61.851534,-3.273576,-174.015681,-3.256256,4.801245,234.138628,-185.329436,0.88681,1
-3.654627,-1.567506,-166.987018,-2.442192,-736.41431,-1.212436,62.632689,964.232685,-797.834563,-5.274095,1
-4.78046,8.495709,-12.072394,2.251666,-113.501289,-5.45596,-4.122281,121.434082,-122.213505,0.822724,1
-3.325538,10.099588,-163.141866,-0.606218,-306.46041,-5.45596,1.141421,477.543728,-324.073634,-4.782192,1
0,-1.262665,-15.588457,0,-33.198218,0,6.638951,55.425626,-39.837169,-1.262665,1
-3.484886,3.715249,-120.360211,1.035766,-3904.974364,-4.659217,0.95436,4023.349644,-3912.905424,0.753442,1
-10.884207,-6.493458,-15.69238,-5.791978,-45.384927,0,4.02009,75.281856,-58.889727,-1.401229,1
-5.040268,0.853901,-11.691343,-3.031089,-113.534198,-2.009179,-2.059408,124.153402,-121.520685,-1.155278,1
0,-0.339482,-38.105118,0,-134.715448,0,9.46739,182.627437,-144.182837,-3.512599,1
-3.484886,3.715249,-120.360211,1.035766,-3903.249241,-4.659217,0.947432,4021.617593,-3911.173373,0.753442,1
0,-0.339482,-38.105118,0,-134.715448,0,9.46739,182.627437,-144.182837,-3.512599,1
0,5.130334,-23.677135,8.642934,-68.223749,-5.767729,-4.120549,90.655539,-81.406388,-0.637395,1
-5.767729,-6.377411,-13.28483,0,-49.657897,0,1.160474,81.406388,-62.353829,-6.377411,1
-11.292971,-5.821423,-116.567019,9.041305,-216.528868,-11.292971,0.150688,335.498241,-217.770748,8.883689,1
2.026499,6.588721,-25.443826,6.096819,-94.715466,-6.096819,-2.691607,117.467686,-106.243997,-3.561096,1
-10.496228,-3.658091,-13.804445,0,-62.459484,0,6.770587,93.530744,-74.478185,-8.906205,1
-8.417767,5.769461,-29.340941,-1.402961,-144.104895,-6.079498,-4.607255,163.384353,-153.527252,2.648306,1
8.365805,17.25469,-17.026059,8.365805,-17.611493,-8.365805,-5.421319,29.739312,-37.28759,-0.523079,1
-3.533384,7.066767,-56.672702,3.533384,-449.136363,-1.177795,5.449032,504.511759,-460.474367,2.355589,1
-4.43405,10.629596,-19.260405,8.8681,-29.623265,-8.8681,0.375855,44.825475,-43.30127,-2.672554,1
-10.939633,-6.60431,-15.69238,-5.847404,-37.96309,0,2.837099,66.677028,-50.229473,-1.51208,1
-6.720357,6.297737,-141.023577,-0.866025,-400.753256,-5.040268,5.197884,545.665286,-416.048996,-1.23322,1
-2.494153,2.540919,-109.032598,0.017321,-313.431914,-2.528794,2.840563,425.287755,-323.841539,-1.667965,1
-5.022947,5.906293,-214.635736,0.727461,-483.361687,-3.602666,5.232525,700.320103,-495.782223,-2.009179,1
-9.006664,8.469728,-55.148498,4.78046,-379.961718,-4.78046,-4.292022,437.03106,-394.254601,-0.180133,1
-10.764696,-6.254435,-15.69238,-5.672466,-36.47699,0,2.416211,64.77004,-48.497423,-1.162206,1
-10.799337,-6.323717,-15.69238,-5.707107,-36.47699,0,2.450852,64.804681,-48.497423,-1.231488,1
-4.78046,8.545939,-12.072394,2.251666,-110.101274,-5.45596,-4.186367,117.969981,-118.749403,0.872954,1
-3.152332,1.160474,-68.069597,5.403999,-580.940233,-6.754998,-0.33775,651.632155,-588.258148,2.327876,1
-7.82887,7.222652,-233.272603,3.39482,-1323.479075,-8.088677,3.431193,1559.503906,-1343.36475,-2.400622,1
-4.624576,11.46098,-28.561518,5.629165,-753.996358,-9.838049,-4.324931,778.591479,-766.004666,1.269593,1
-12.903779,2.251666,-12.158997,3.429461,-145.634296,-6.876242,-12.093179,173.205081,-164.527506,-9.751446,1
-3.775871,12.650899,-338.598612,2.407551,-5247.899173,-8.140639,5.544295,5597.29539,-5265.914233,-4.337055,1
-3.595737,8.289595,-73.109865,3.938684,-1541.173612,-6.408588,-0.999393,1619.322013,-1555.804246,-2.25513,1
-9.976613,3.325538,-30.761222,-6.651075,-49.068999,-3.325538,1.437602,74.616749,-57.157677,3.325538,1
-11.379574,4.129209,-53.86678,9.491638,-298.144834,-11.379574,2.483761,363.245695,-307.539477,-2.701999,1
-3.169653,4.792585,-77.266787,3.031089,-1292.91877,-3.533384,0.19399,1371.004817,-1298.153028,-0.753442,1
-2.182384,0.689356,-31.627248,0,-109.657869,0,4.456567,151.138753,-118.479203,-3.557632,1
-10.825318,3.486618,-53.884101,9.508959,-292.903648,-11.414215,1.834242,358.032222,-302.341593,-2.707195,1
-5.629165,-2.559971,-55.720074,-1.887935,-176.392054,-1.870615,-0.277128,233.688295,-183.597386,-4.430586,1
-1.924308,7.286738,-110.348957,4.414998,-242.5945,-6.339306,-2.288039,350.638098,-254.680751,-1.276521,1
-10.946561,6.564473,-27.002672,-4.382089,-77.644374,-4.382089,4.108425,97.808909,-88.334591,0,1
