@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R32-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-1.108513,-99.149516,105.655099,586.763388,-586.593647,2.386766,480.955868,-582.32241,0.554256,4.842814,1
-2.494153,-169.349536,175.664593,1953.843378,-1956.368708,3.377499,1779.117556,-1952.721009,-1.957217,4.066855,1
-3.135012,-823.808397,841.378321,4764.585983,-4753.942531,15.747806,3910.341989,-4737.971291,3.162725,13.613919,1
-0.536936,-67.317887,70.89284,400.484788,-400.103737,3.486618,328.893932,-396.142536,-2.182384,5.289683,1
-0.536936,-67.321351,70.89284,400.488252,-400.103737,3.493546,328.890468,-396.142536,-2.182384,5.286219,1
0,-17.194068,25.980762,127.911952,-122.7158,1.605611,90.712697,-114.315353,-3.204294,5.5824,1
-0.554256,-8.391786,8.590972,197.413955,-198.146612,-0.808868,188.634189,-202.457687,-1.7563,1.785744,1
0,-11.195976,19.052559,111.422828,-107.179304,0.630466,81.971037,-99.679524,-3.256256,4.600327,1
-1.870615,-755.806351,768.077931,2959.733616,-2949.301474,4.662681,2175.320714,-2937.745231,3.389623,12.973061,1
-1.541525,-73.804417,74.755313,1369.264106,-1372.840791,0.33775,1295.939467,-1370.989228,0.327358,0.914523,1
3.325538,-13.108161,13.717842,41.58654,-45.102603,-0.190526,38.035836,-49.481227,-3.325538,0.609682,1
0,-19.227496,19.29851,336.087139,-338.837635,-0.651251,317.699687,-337.176599,0.187061,0.687624,1
-1.195115,-99.11834,105.655099,557.412055,-556.507924,2.002251,451.573358,-553.064607,-0.017321,4.752747,1
1.558846,-14.786518,15.242047,54.322309,-55.425626,2.049016,40.183579,-54.935455,-1.558846,0.49017,1
-1.212436,-41.09637,40.963002,390.186014,-402.805736,-2.923702,353.411111,-399.998081,9.283792,-1.952021,1
0,-89.023947,97.462499,526.55557,-527.998368,5.047196,430.754108,-521.141179,1.345803,7.601971,1
0,-48.89233,53.693575,243.082939,-243.924715,2.414479,183.701309,-235.867215,0,3.155797,1
-1.212436,-103.124573,164.544827,1021.019702,-967.887312,55.557262,799.116281,-905.254623,-0.640859,55.912332,1
0,-8.812675,7.239972,123.261396,-130.077016,-0.410496,118.042727,-127.478939,1.905256,-0.585433,1
-0.502295,-148.308582,157.079688,481.41313,-479.241138,0.015588,322.959926,-478.099716,1.877543,1.84983,1
0,-7.686841,15.588457,60.801912,-55.425626,4.113621,41.099834,-48.786675,0,7.901616,1
-1.71473,-113.688351,115.77374,4026.053375,-4028.919919,0.121244,3910.835624,-4026.190207,-0.592361,1.595219,1
0,-10.972542,21.484358,86.685679,-78.974589,5.611845,54.497247,-71.961515,4.392481,9.112319,1
-1.004589,-5.466352,8.660254,126.966252,-128.18908,-3.46237,116.7281,-130.248489,1.004589,-0.841777,1
2.494153,-28.298246,38.105118,186.427557,-182.627437,5.954791,142.70713,-170.665894,-2.833635,9.46739,1
-1.71473,-113.695279,115.77374,4024.314396,-4027.187869,0.114315,3909.103573,-4024.465085,-0.592361,1.588291,1
2.494153,-28.298246,38.105118,186.427557,-182.627437,5.954791,142.70713,-170.665894,-2.833635,9.46739,1
-5.767729,-24.905159,23.659814,94.540529,-102.190998,-1.882739,81.406388,-103.436342,0,4.522385,1
0,-11.514674,19.052559,87.724909,-81.406388,5.708839,62.963511,-74.478185,5.767729,7.537885,1
-1.125833,-109.992154,107.525714,339.994645,-338.875741,-9.843245,221.977899,-337.599219,11.292971,3.197366,1
0,-15.959116,19.347008,113.258802,-121.538005,-2.182384,102.190998,-118.132793,-2.026499,3.405212,1
0,-11.67229,19.052559,91.395125,-98.778858,2.502813,75.087867,-86.760157,10.496228,7.380268,1
-1.870615,-21.243603,18.584905,168.597826,-176.011003,-4.217544,149.711544,-177.344682,-1.092924,-2.348661,1
0,-5.715768,8.660254,32.683799,-29.739312,2.944486,29.967943,-35.160631,-0.523079,2.421407,1
2.355589,-53.57926,53.139319,506.106978,-509.222937,5.128602,456.940984,-503.773906,-0.857365,5.769461,1
0,-13.917028,10.392305,42.528776,-58.127625,1.603879,43.834742,-48.88367,4.43405,5.343377,1
0,-12.100107,21.539784,76.676157,-70.258909,4.151726,45.892418,-64.595103,4.337055,7.929329,1
-1.680089,-127.232988,135.931347,551.749981,-554.083053,2.532258,410.314176,-545.542311,0.408764,4.084176,1
-1.680089,-99.315793,105.655099,427.326379,-426.967845,0.20265,320.619925,-424.975986,-0.017321,3.827832,1
0,-204.245163,209.578148,700.685566,-706.815294,1.667965,493.042119,-698.707564,2.165064,4.622844,1
-2.095781,-48.197778,51.407268,443.032616,-447.111595,-3.110763,388.183763,-442.344992,-5.121674,-0.803672,1
0,-12.695932,21.364847,75.048029,-68.701795,4.605523,43.98543,-62.934066,4.511992,7.50844,1
0,-12.62665,21.399488,74.978747,-68.667154,4.466959,44.020071,-62.968707,4.477351,7.543081,1
-0.311769,-8.564991,7.239972,119.783438,-126.301145,-0.736122,114.266856,-124.390693,1.593487,-0.649519,1
-0.450333,-60.625242,63.115931,653.03858,-652.532821,-3.67368,585.298073,-651.32385,4.440978,3.07439,1
-2.857884,-217.647772,226.465643,1563.042486,-1571.004723,-1.622932,1339.339464,-1561.805802,-4.032214,6.361823,1
-2.39023,-23.356705,20.386238,780.224803,-788.637374,0.677232,762.083303,-786.501755,0.316965,-1.163938,1
-3.429461,-10.742179,14.705111,169.460387,-175.803157,-5.234258,159.106187,-183.583529,6.027537,-2.012643,1
-4.399409,-328.71553,336.1391,5600.492756,-5602.976516,3.864205,5265.171183,-5595.376277,-2.816315,3.424264,1
-1.36832,-64.974422,70.348976,1621.873324,-1623.665996,2.942754,1554.740766,-1622.140059,-2.885597,3.493546,1
-3.325538,-16.02147,20.78461,76.054351,-81.267824,-5.213473,53.832139,-79.830222,-3.325538,-1.887935,1
-4.41673,-47.433943,50.056268,359.843948,-370.866719,-2.345197,312.067058,-360.779255,4.482547,-1.711266,1
-1.541525,-73.799221,74.755313,1371.001353,-1374.555521,0.360267,1297.654197,-1372.698762,0.344678,0.95436,1
-2.182384,-20.280583,27.26248,146.522838,-148.956369,-2.776477,120.886754,-146.682187,-5.39707,3.767211,1
-4.41673,-47.423551,50.038948,355.27653,-365.081669,-2.393694,306.87437,-355.591763,3.874598,-1.719926,1
0,-50.368037,51.961524,234.592425,-239.31746,-2.85442,183.597386,-235.853358,1.870615,-0.294449,1
-1.801333,-100.450287,104.097986,353.412843,-356.783414,-1.271325,251.50417,-354.9561,-0.21131,2.341733,1
-4.382089,-7.548277,13.856406,101.934654,-108.75547,-6.838137,83.952503,-109.029134,-2.199705,-2.456048,1
-0.779423,-100.845194,105.655099,450.360923,-452.844684,-0.924915,345.630739,-449.610945,0.779423,2.454316,1
0,-204.272876,209.578148,698.965639,-705.845345,1.008054,491.289283,-697.744543,2.182384,3.850349,1
-1.02191,-98.998828,115.337263,555.357843,-541.508364,13.404341,431.725788,-531.746526,-2.04382,15.316525,1
0.831384,-28.95989,19.525409,120.566325,-139.009202,-3.510867,114.389831,-134.873064,0.306573,-0.957824,1
-1.610807,-11.239278,16.383469,146.257834,-144.437449,-2.436995,125.765941,-143.11243,-0.136832,2.378106,1
1.177795,-28.871555,26.569659,188.105914,-194.041652,-2.367713,165.182221,-194.542215,-0.083138,-2.956611,1
-0.415692,-61.880979,59.097574,366.493291,-375.456654,-4.042607,308.9944,-373.734995,-1.903524,-2.383302,1
0,-52.231724,60.032881,265.590939,-271.897336,-0.590629,210.721301,-266.382486,5.715768,3.228543,1
0.831384,-77.071065,84.766567,418.084156,-420.784423,2.213561,335.787494,-414.081387,0.304841,4.640164,1
-2.546115,-10.731787,7.742267,23.147127,-32.094901,-3.855545,26.898749,-40.176651,-5.092229,-0.443405,1
-1.073872,-113.78881,114.834969,631.28229,-639.646363,-0.032909,523.56605,-638.669487,1.522473,3.20949,1
-3.39482,-97.360308,105.585817,350.892709,-349.804981,10.924044,244.740511,-338.532794,-0.173205,4.657485,1
-2.182384,-369.342514,503.663054,1119.6548,-1003.775405,111.531948,497.929966,-884.748873,4.399409,119.009211,1
-0.917987,-99.632759,105.655099,429.311309,-429.5486,1.465315,323.126203,-425.495601,0.917987,4.203687,1
0,-204.361211,209.578148,694.607799,-698.605373,1.297306,486.070614,-691.938709,0.779423,4.472155,1
0.796743,-22.766076,23.313404,209.886453,-215.432479,0.031177,190.911836,-211.698178,0.410496,0.161081,1
-1.662769,-127.754336,135.931347,546.070586,-548.86958,2.066337,405.168253,-540.815544,0.410496,3.599202,1
-3.256256,-378.453101,424.352448,1012.165459,-980.028988,45.161493,552.420285,-930.873386,4.901704,41.014963,1
0,-28.526877,26.690903,194.422703,-203.983624,0.389711,171.589077,-199.956605,0.879882,2.126958,1
-5.334716,-74.582108,79.77826,1921.268698,-1926.265665,-2.234346,1845.070587,-1924.375997,-0.659911,2.502813,1
-0.017321,-24.21407,25.980762,324.530896,-329.072333,2.992984,300.580097,-328.396833,-0.727461,0.363731,1
0,-5.774657,8.660254,19.755772,-16.870175,2.885597,17.905941,-23.095165,-0.585433,2.300163,1
0,-52.791177,50.229473,242.642998,-249.605842,2.650038,197.453792,-242.554663,0,5.128602,1
-2.026499,-477.247547,485.770969,1384.516545,-1385.138351,3.252791,897.893407,-1382.186937,-0.017321,5.208277,1
0,-11.001987,15.103483,120.048441,-123.270056,0.306573,107.115218,-115.623052,3.775871,1.607343,1
-2.217025,-14.389878,13.371432,85.263665,-94.500692,3.751622,72.574661,-86.964539,4.43405,1.198579,1
0,-37.398441,46.765372,258.588257,-251.147367,6.95938,204.863505,-242.261946,0,9.366931,1
0.796743,-103.505624,114.072866,483.586853,-485.407239,-0.332554,368.589072,-475.794357,-0.387979,5.346841,1
-1.316359,-34.698174,33.324658,303.981845,-310.314223,-2.542651,270.672776,-310.530729,0.552524,-1.461851,1
