@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R50-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

0.775959,-489.695797,-3.581881,-0.88681,-3.581881,3.879794,-487.070008,13.728235,-110.10647,-478.721523,1
2.812851,-1787.396759,-4.406337,0.318697,-6.834672,10.156746,-1788.962533,17.538746,-182.935742,-1775.798947,1
-0.336018,-3930.631232,0.573309,-1.669697,-0.829652,0.749978,-3908.608206,21.993581,-846.049662,-3913.558407,1
1.848098,-333.691712,-2.189312,0.237291,-5.462888,9.001468,-336.329626,11.299899,-77.271983,-325.296462,1
1.844634,-333.691712,-2.182384,0.233827,-5.45596,8.998004,-336.329626,11.296435,-77.275447,-325.296462,1
0,-95.522602,2.818047,0,-0.386247,3.590541,-93.530744,2.378106,-32.003103,-93.530744,1
3.609594,-193.004154,-0.949164,-0.2702,-4.274701,10.087464,-196.684762,13.629508,-18.491374,-187.969082,1
0,-85.857759,2.899453,0,-0.356802,3.613058,-84.87049,1.344071,-25.208267,-84.87049,1
1.609075,-2191.432251,-4.541437,0.812332,0.831384,8.658522,-2174.518775,24.903427,-772.406326,-2175.464475,1
1.860223,-1299.971681,-2.379838,1.565774,-1.929505,3.39482,-1301.721052,9.19719,-78.600466,-1294.761672,1
-0.862561,-35.31998,-2.462976,-0.862561,-7.451283,9.976613,-43.024142,8.923526,-17.04338,-26.396454,1
1.564042,-319.984262,-2.142547,2.014375,-2.59288,3.193902,-321.645299,5.9877,-22.114825,-316.463003,1
0.737854,-460.341,-3.900578,-1.652376,-3.883258,4.305878,-457.48658,13.759412,-110.355885,-449.034172,1
1.558846,-40.673749,-0.034641,0,-4.711178,9.387715,-46.453603,9.877886,-19.953225,-37.031246,1
10.491032,-357.237211,5.37109,3.077854,-6.978433,11.296435,-366.7964,14.710308,-58.661097,-358.153466,1
3.190438,-435.955456,2.554775,3.190438,-6.988825,7.453015,-436.315723,10.764696,-103.225032,-429.172745,1
0.741318,-191.758809,-2.369446,0.741318,-3.997573,8.157959,-191.859268,16.21546,-58.577958,-182.073181,1
3.4208,-861.108112,-3.4208,2.208365,-3.4208,2.442192,-800.276755,65.71574,-165.757262,-800.328717,1
1.740711,-120.34289,-4.324931,1.099852,-7.840994,6.723821,-127.011286,9.962756,-14.944134,-117.069314,1
-3.230275,-332.067049,-0.034641,-5.966915,-1.160474,-0.077942,-323.502058,13.492676,-163.704782,-325.185611,1
1.262665,-46.476119,-2.52533,1.262665,-2.52533,1.262665,-39.837169,7.901616,-14.325792,-39.837169,1
0.95436,-3915.939977,-1.837706,0.296181,-2.168528,6.429373,-3917.769023,11.840299,-118.612571,-3910.141071,1
6.493458,-62.210069,8.083481,1.401229,-2.100978,0.699749,-54.497247,9.112319,-30.969068,-63.981957,1
2.159867,-121.470455,0.623538,-0.853901,-2.39023,3.261452,-122.542595,8.23417,-14.457428,-119.511506,1
0.678964,-149.001403,1.475707,3.173117,1.475707,2.833635,-141.688684,10.146354,-37.765636,-142.367648,1
0.95436,-3914.200998,-1.837706,0.296181,-2.168528,6.429373,-3916.036972,11.833371,-118.612571,-3908.40902,1
0.678964,-149.001403,1.475707,3.173117,1.475707,2.833635,-141.688684,10.146354,-37.765636,-142.367648,1
0.637395,-83.053568,-3.52992,0.637395,2.23781,5.767729,-87.174117,4.522385,-35.195272,-78.531184,1
6.377411,-69.282032,4.548365,0.609682,-1.219364,0.609682,-62.353829,7.537885,-24.210606,-68.121558,1
2.409283,-225.836909,-8.8681,0.157617,1.299038,6.424176,-216.644915,8.826531,-122.527006,-222.308721,1
3.561096,-103.56971,-5.604916,3.561096,-3.578417,10.149818,-108.287816,9.502031,-25.443826,-96.094179,1
8.906205,-81.248771,0.980341,8.906205,-4.267773,0.609682,-79.726299,12.628382,-23.690991,-79.726299,1
1.870615,-153.75415,-2.416211,0.467654,-4.286826,10.366324,-161.477365,13.866799,-29.262998,-149.165948,1
-8.365805,-40.755156,-8.365805,-8.365805,-8.365805,0,-37.28759,11.833371,-17.026059,-21.602138,1
-2.355589,-462.710445,-1.177795,0,-3.533384,8.244562,-460.794797,10.16021,-55.494908,-455.226253,1
2.672554,-48.111175,-12.074126,7.106604,-12.074126,9.401572,-56.60342,18.645527,-18.726933,-34.43317,1
6.60431,-52.311398,7.917204,1.51208,-2.267255,0.755174,-45.892418,7.929329,-30.969068,-55.321703,1
3.356714,-420.006732,-0.171473,1.676625,-1.851562,8.558063,-419.426495,19.218836,-145.871587,-411.005264,1
2.499349,-328.379513,-2.672554,-0.012124,-2.655234,3.498743,-326.370334,12.228279,-109.708098,-320.46404,1
1.281718,-500.321928,-2.889061,2.73664,-3.599202,5.868188,-501.567273,16.140981,-214.483316,-490.741955,1
3.008572,-394.062343,-4.170778,1.432406,-6.820816,8.055768,-400.108933,3.08305,-63.529892,-391.247761,1
6.254435,-50.333396,8.442016,1.162206,-1.742443,0.580237,-43.98543,7.50844,-30.969068,-53.589652,1
6.323717,-50.333396,8.338093,1.231488,-1.846366,0.614878,-44.020071,7.543081,-30.969068,-53.589652,1
2.002251,-116.814703,-4.274701,1.049623,-7.478995,6.723821,-123.547184,10.21044,-14.944134,-113.605212,1
2.054212,-589.529473,-6.037929,0.703213,-3.081318,4.825494,-586.907148,4.804709,-74.247822,-583.879523,1
4.361304,-1346.931043,-6.387803,3.581881,-8.206457,15.830944,-1353.809016,17.821071,-235.177859,-1334.455081,1
1.36832,-766.991935,-5.147655,-0.502295,-7.34736,8.490513,-770.767806,12.093179,-34.100616,-759.862814,1
14.046932,-165.355426,3.41214,2.875204,-3.464102,11.777945,-171.438389,15.186621,-30.466774,-165.376211,1
3.346322,-5273.109172,-3.585345,-1.035766,-4.6367,9.443141,-5273.569898,19.29851,-341.153387,-5264.6533,1
2.968735,-1560.052966,-4.212348,-0.218238,-7.375072,10.652112,-1561.980739,13.355844,-77.183648,-1550.400247,1
3.325538,-58.595279,0,-3.325538,0,13.30215,-63.808752,18.06529,-27.435685,-53.832139,1
2.750497,-318.842841,-4.24006,-0.401836,-2.958343,7.118729,-313.861463,12.100107,-63.774111,-310.612135,1
1.860223,-1301.708928,-2.379838,1.565774,-1.929505,3.377499,-1303.453103,9.167745,-78.600466,-1296.476403,1
2.52533,-126.150456,1.496492,2.52533,5.86126,4.707714,-120.661587,8.014199,-31.284302,-122.726192,1
2.771281,-313.655349,-4.262577,-1.02191,-2.980859,7.172422,-308.074681,11.506014,-63.82434,-305.417715,1
4.430586,-187.061487,-2.559971,2.559971,-4.430586,5.629165,-189.226551,9.093267,-55.702754,-183.597386,1
2.760889,-256.82503,-6.029269,0.959556,-4.122281,10.279722,-262.944365,16.237976,-111.81254,-244.950089,1
4.382089,-94.64272,-4.382089,2.182384,0,13.146266,-103.663241,26.018867,-18.238495,-83.952503,1
2.582488,-352.01681,-3.396552,1.023642,-4.175974,3.914435,-351.12134,11.079929,-109.569534,-344.833995,1
1.158742,-498.548308,-2.72798,2.613665,-3.455441,6.661467,-500.631965,16.944653,-214.556062,-488.992584,1
-1.02191,-446.152039,-1.467047,-3.06573,-2.488957,3.510867,-434.346381,18.382255,-117.957856,-426.171101,1
0.701481,-114.530128,-10.648648,2.346929,-11.04702,17.273743,-130.775032,17.904209,-32.545235,-102.814536,1
3.102103,-129.976557,4.018358,0.677232,1.730319,3.898846,-130.956897,6.498655,-23.623441,-129.209258,1
-2.272451,-166.954109,-1.884471,-2.861348,-4.24006,10.063215,-175.07916,13.179175,-34.259965,-159.258608,1
1.279986,-313.282958,-4.950201,0.448601,-5.365893,13.248457,-322.180503,16.042255,-68.590944,-305.116338,1
7.248633,-213.949844,-1.532865,4.962326,-7.248633,6.858921,-215.293915,7.801157,-66.891802,-209.578148,1
1.851562,-339.378035,2.213561,3.548972,-4.541437,7.695502,-339.734838,10.716198,-87.1516,-334.82967,1
