@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R33-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-1.260933,-1.108513,-0.571577,593.688127,-104.768289,-377.202561,589.382249,112.714938,-374.431279,481.527445,1
-4.894776,0.32909,2.837099,1963.716067,-171.944148,-1607.644526,1957.740492,188.93903,-1603.293615,1778.570228,1
-9.609418,-3.942148,-4.035678,4770.843883,-835.707586,-3071.225727,4755.068364,854.595601,-3069.412269,3909.325275,1
-6.126264,0.554256,0.536936,404.918838,-64.011402,-262.014254,401.194929,82.561666,-261.794283,329.193576,1
-6.126264,0.554256,0.536936,404.922302,-64.007938,-262.007326,401.194929,82.561666,-261.790819,329.193576,1
-5.5824,0,0,121.117117,-25.980762,-67.936229,122.7158,34.381209,-67.549981,90.32645,1
0.621806,-1.014982,0.554256,200.947339,0.010392,-189.195374,204.797687,16.490856,-187.345544,189.55564,1
-4.600327,0,0,104.553515,-19.052559,-66.174733,107.179304,26.552339,-65.817931,81.614234,1
-13.548101,-6.039661,-2.87174,2960.339834,-771.093431,-1401.688097,2950.008151,788.419135,-1405.110629,2179.061944,1
-1.186455,-1.834242,1.264397,1373.479917,-71.783114,-1223.356146,1373.983944,80.157579,-1220.548491,1295.608645,1
3.516063,3.325538,0,52.36336,-7.866975,-28.443738,48.428141,19.315831,-28.443738,38.035836,1
0.252879,-0.640859,1.766692,337.834778,-19.092396,-301.510208,339.048946,22.106164,-298.780496,317.138503,1
-0.983805,-1.195115,-0.606218,564.097771,-105.215158,-347.868548,560.11059,112.718402,-344.775106,452.082581,1
-2.049016,1.558846,1.558846,57.474642,-8.972023,-32.73576,58.543317,18.88455,-29.618069,41.742424,1
2.570363,0.017321,5.542563,394.940493,-29.231821,-314.296207,389.209137,48.048821,-309.806732,348.904315,1
-6.720357,3.781067,3.671948,531.836593,-92.564259,-337.226828,527.998368,109.463879,-337.00859,428.336165,1
-2.414479,0,4.901704,240.55068,-56.080341,-132.377179,240.651139,60.105627,-127.475475,178.799605,1
-53.132391,0.640859,3.654627,1020.785875,-170.407819,-636.779819,963.020249,222.310453,-633.696769,794.820795,1
-0.860829,-0.311769,1.281718,127.579398,-2.901185,-115.41867,131.046964,10.201779,-112.245553,118.056583,1
5.093961,-3.505671,-3.325538,486.488039,-161.020103,-166.529757,483.623226,158.169148,-159.669104,319.944425,1
-6.638951,0,0,60.801912,-16.851122,-26.774041,55.425626,22.227408,-25.511376,39.837169,1
-1.872347,-0.848705,2.752229,4026.384197,-113.508218,-3798.087776,4028.509423,120.244163,-3795.792809,3908.821248,1
-7.71109,0,0,82.29493,-17.093609,-40.206095,79.674337,29.19718,-38.806598,53.797498,1
4.006234,-1.004589,1.02191,126.869258,-8.828263,-112.236892,129.176349,8.592704,-108.975441,115.475827,1
-9.127908,0.339482,0,189.261192,-41.278235,-105.280976,180.133284,47.572507,-104.602012,142.028166,1
-1.865419,-0.848705,2.752229,4024.645218,-113.508218,-3796.355725,4026.777373,120.237235,-3794.060758,3907.089198,1
-9.127908,0.339482,0,189.261192,-41.278235,-105.280976,180.133284,47.572507,-104.602012,142.028166,1
-3.88499,0,0,106.713382,-21.422004,-67.026902,105.066202,39.717657,-67.026902,81.406388,1
-6.928203,0,0,87.724909,-13.894512,-44.520634,75.638659,25.980762,-43.910952,62.353829,1
-1.913916,-10.167138,-4.537973,338.231418,-114.47297,-103.28219,342.25324,118.969374,-110.402651,229.09836,1
-1.870615,-2.026499,2.026499,122.916718,-14.784786,-86.405087,123.564505,26.822539,-88.431586,102.190998,1
-3.722177,0,0,99.691648,-12.214422,-59.693399,88.28263,25.823145,-59.083717,74.478185,1
2.191044,-1.712998,5.144191,167.584576,-17.649598,-136.270829,177.413964,24.733686,-130.423426,145.267101,1
5.421319,0.523079,-8.365805,49.41541,-0.294449,-21.307689,38.105118,11.60474,-20.78461,37.810669,1
-0.737854,5.568543,3.533384,514.992399,-49.285506,-408.833273,510.400732,61.801305,-403.801665,459.617002,1
-2.670822,0,0,57.970008,0.237291,-36.114991,53.693575,24.07031,-35.58152,43.30127,1
-6.417248,0,0,72.340834,-17.204461,-31.712118,71.014083,27.958764,-30.20177,45.137244,1
-3.661555,-1.257469,5.888973,551.5889,-134.282435,-279.436953,554.949079,145.338115,-277.176627,405.542376,1
-0.479778,-1.680089,0,432.215959,-105.642975,-218.31288,430.328023,111.873162,-215.662842,320.481361,1
-1.886203,-0.710141,0.727461,708.327374,-207.27452,-285.47315,704.63291,216.958416,-282.480166,492.196878,1
-3.976789,-1.234952,2.650038,444.896302,-48.61347,-342.417784,444.981173,62.028204,-335.596968,391.443483,1
-6.346234,0,0,70.537769,-16.854586,-29.455256,69.282032,27.712813,-28.294782,43.405193,1
-6.311593,0,0,70.503128,-16.923868,-29.559179,69.282032,27.712813,-28.329423,43.405193,1
-0.846973,-0.623538,1.281718,124.051211,-2.850956,-111.904339,127.894632,10.449463,-108.731221,114.280712,1
-0.82792,-3.990645,-0.646055,656.121631,-64.073756,-519.791911,657.231875,71.334513,-525.45745,589.671501,1
