@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R48-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

580.088064,579.925251,-481.492804,492.314657,1.662769,-110.480593,-7.059839,96.915171,0,111.350082,1
1948.584871,1945.595352,-1783.302191,1792.485524,2.944486,-178.529405,-10.212172,169.713266,0.121244,180.621722,1
4734.967914,4746.0617,-3914.071094,3922.021208,-1.517277,-854.075985,-15.803232,823.773756,-0.103923,855.572477,1
396.142536,394.0762,-330.821704,336.549596,1.628128,-67.735311,-6.917811,64.546605,-0.536936,70.200019,1
396.142536,394.0762,-330.821704,336.546132,1.628128,-67.735311,-6.914347,64.550069,-0.536936,70.203483,1
117.519647,122.7158,-93.530744,90.32645,3.204294,-27.972621,-5.5824,20.398362,0,31.176915,1
200.147131,192.032473,-192.881178,204.915467,1.202043,-1.491296,-2.433531,4.494672,0,6.195546,1
102.935779,107.179304,-84.87049,81.614234,3.256256,-20.039828,-4.600327,14.452232,0,23.296083,1
2934.722802,2941.559207,-2174.27802,2185.560599,3.815708,-784.452739,-20.239014,754.212864,-0.259808,790.253377,1
1369.186163,1367.332869,-1298.639734,1303.723303,1.162206,-75.844773,-4.397677,72.747866,-0.103923,76.270857,1
46.15569,35.12599,-36.373067,47.149887,1.662769,-6.01368,-5.597988,9.782623,-3.325538,5.213473,1
336.743586,335.290395,-320.031028,323.396402,1.333679,-19.591227,-2.887329,17.464268,0,19.381649,1
550.657057,549.89149,-452.065261,463.645752,1.801333,-109.687314,-6.55408,96.693468,0,111.32237,1
54.935455,50.714448,-44.860116,49.571294,1.558846,-11.021039,-5.166708,11.634185,-1.558846,11.021039,1
398.162108,378.106691,-350.740289,366.184986,5.542563,-32.010031,1.986662,40.42087,0.606218,44.347429,1
518.832355,521.399255,-431.280651,436.052451,2.308824,-99.175497,-10.638256,87.551704,-1.454923,103.328955,1
235.867215,232.49318,-190.23114,194.228713,4.901704,-58.49482,-8.0575,45.636075,0,62.655206,1
904.613764,959.365622,-802.130049,806.191709,4.295486,-225.96508,-61.420254,104.337009,0,226.198907,1
126.838081,122.092261,-122.507954,129.392856,1.281718,-4.070319,-1.319823,5.279291,-0.311769,2.970467,1
470.641506,464.899757,-322.16145,339.622254,1.96761,-158.775365,0.027713,146.628493,-2.217025,161.953679,1
48.786675,55.425626,-39.837169,41.099834,0,-22.227408,-7.901616,7.686841,0,20.964743,1
4025.176958,4021.163796,-3915.179607,3920.472754,2.833635,-114.171593,-5.022947,109.794701,-0.138564,118.304266,1
71.961515,79.674337,-53.797498,60.290957,0,-23.405203,-4.02009,11.67229,0,27.795951,1
127.23472,120.117724,-118.524237,128.72082,3.031089,-6.600846,-0.180133,4.461763,0,11.490425,1
172.820565,177.639131,-142.028166,143.046612,2.833635,-47.572507,-12.301025,28.298246,0,46.893544,1
4023.451835,4019.431745,-3913.447556,3918.740703,2.833635,-114.164665,-5.016019,109.801629,-0.138564,118.297338,1
172.820565,177.639131,-142.028166,143.046612,2.833635,-47.572507,-12.301025,28.298246,0,46.893544,1
97.668613,96.423268,-81.406388,87.811512,0,-19.539265,-7.397589,16.262225,-2.875204,18.90187,1
74.478185,75.638659,-56.5861,62.963511,0,-20.213033,-1.770156,11.514674,0,25.37108,1
336.473386,332.120742,-215.519082,226.96967,2.251666,-113.340209,-3.197366,108.866321,-1.125833,119.93759,1
118.132793,109.361688,-102.190998,109.822414,2.026499,-12.602402,-3.405212,15.941796,0,15.120804,1
86.760157,88.28263,-69.230071,78.136276,0,-25.823145,-7.380268,11.67229,0,22.165054,1
174.848797,164.31966,-158.361405,166.469135,4.834154,-14.912957,-2.017839,17.03472,0.467654,21.46011,1
