@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R31-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-106.763612,-583.600663,2.788602,102.866497,-1.125833,2.788602,-475.558798,-376.741835,1.108513,0,1
-176.146103,-1950.715294,2.494153,171.421068,2.60154,6.543688,-1769.369574,-1610.21489,2.251666,0.5404,1
-840.479386,-4754.637083,1.766692,835.950074,4.699054,2.850956,-3895.939987,-3072.959509,1.259201,0.116047,1
-68.490485,-398.001027,0.536936,68.19084,1.865419,6.581793,-319.407489,-266.827623,2.464708,1.328483,1
-68.493949,-398.007955,0.536936,68.19084,1.861955,6.581793,-319.404025,-266.831087,2.468172,1.325019,1
-22.390221,-119.125258,0,22.776468,3.590541,0,-85.516545,-70.754275,2.818047,3.590541,1
-9.145228,-198.323282,1.662769,7.943185,1.7563,9.900402,-186.183337,-191.228801,1.569238,0.187061,1
-15.439501,-103.566246,0,15.796303,3.613058,0,-77.727512,-69.074186,2.899453,3.613058,1
-771.458894,-2943.703486,-1.853294,769.354452,1.803065,2.856152,-2162.671547,-1405.315011,1.068675,-5.552955,1
-75.675032,-1370.911286,-0.554256,71.635889,1.385641,2.284575,-1292.943019,-1224.293185,1.801333,0.088335,1
-12.055074,-44.302396,1.662769,8.729536,0,8.313844,-30.775079,-31.83163,1.662769,0,1
-19.184195,-335.870632,0.467654,17.940582,0.284056,2.442192,-315.907015,-300.297773,1.205507,0.07621,1
-106.753219,-553.871743,3.619986,103.247549,-1.115441,3.619986,-446.294067,-347.473641,1.09812,0.096995,1
-12.124356,-53.86678,0,10.56551,0,9.387715,-38.099922,-35.888093,4.676537,0,1
-41.39255,-381.018269,2.476833,47.163743,1.995323,3.117691,-349.997239,-318.442737,1.035766,0.782887,1
-95.990256,-519.571941,0.017321,96.625918,1.564042,3.562829,-421.570774,-337.97161,-0.109119,-2.708927,1
-53.693575,-233.37999,4.901704,53.693575,0,4.884383,-178.917384,-134.150799,0,0,1
-165.185686,-955.944821,3.654627,163.903968,1.212436,-0.640859,-740.709796,-630.509795,0,0.640859,1
-5.972111,-125.786726,1.610807,3.74123,-0.013856,7.690306,-116.362637,-119.624089,1.590023,0.315233,1
-161.307624,-480.297689,9.89001,151.803861,2.641377,5.757337,-319.331279,-166.666589,-3.230275,1.872347,1
-14.325792,-52.900296,0,15.588457,1.262665,0,-34.460883,-22.986046,-1.262665,1.262665,1
-114.930231,-4023.988771,3.474494,113.522074,0.833116,4.723303,-3907.948295,-3799.998228,0.433013,-0.022517,1
-20.084861,-73.180879,0,25.177091,0.699749,5.092229,-50.477157,-36.703889,-0.699749,0.699749,1
-9.434481,-121.745851,5.040268,8.660254,-0.774227,4.018358,-120.814008,-110.700563,-0.230363,0.230363,1
-38.105118,-176.620685,0,37.765636,2.833635,-0.339482,-135.394412,-103.244085,-0.339482,-1.815189,1
-114.930231,-4022.25672,3.474494,113.522074,0.833116,4.723303,-3906.223172,-3798.266177,0.433013,-0.022517,1
-38.105118,-176.620685,0,37.765636,2.833635,-0.339482,-135.394412,-103.244085,-0.339482,-1.815189,1
-20.78461,-101.553603,-2.875204,20.78461,5.767729,14.410663,-79.759208,-65.752113,-2.892525,0,1
-18.442877,-74.419295,0,24.820288,0.609682,0,-56.035308,-42.691588,-0.609682,0.609682,1
-112.394509,-334.545613,-5.663806,115.441186,3.046677,3.377499,-221.827211,-112.339083,0.330822,-8.246294,1
-17.320508,-115.950409,4.052999,15.294009,2.026499,4.070319,-94.715466,-91.459211,0,-2.026499,1
-18.442877,-84.014856,-5.248114,19.052559,0.609682,-5.248114,-68.31728,-51.767535,-0.609682,0.609682,1
-20.535194,-168.450601,4.676537,18.894942,1.948557,9.195458,-150.419952,-139.7765,-0.077942,0.235559,1
-9.183333,-38.105118,8.365805,-0.228631,-8.365805,7.842726,-26.500377,-29.150415,0,0.523079,1
-50.78373,-511.578527,2.676018,55.494908,3.533384,0.857365,-449.777222,-408.833273,3.533384,-2.355589,1
-9.858833,-50.487549,-4.43405,5.958255,0.533472,4.43405,-30.156737,-39.104511,-0.533472,0.533472,1
-20.029436,-64.409773,0,25.121665,0.755174,5.092229,-43.055319,-27.932783,-0.755174,0.755174,1
-135.382287,-542.202917,4.226204,134.677343,3.483154,4.634968,-406.35644,-282.223823,0.691088,-0.268468,1
-107.196624,-423.498547,2.528794,103.97501,0.138564,2.528794,-317.762041,-215.687091,0.69282,0.138564,1
-210.170509,-698.210465,0.727461,205.975482,0.100459,1.437602,-487.792273,-285.649819,0.592361,-0.592361,1
-48.507815,-443.495073,2.095781,42.07671,5.38841,2.828439,-379.854331,-348.147408,7.342163,4.170778,1
-20.204373,-63.027597,0,25.296602,0.580237,5.092229,-41.569219,-26.550607,-0.580237,0.580237,1
-20.169732,-62.958315,0,25.261961,0.614878,5.092229,-41.569219,-26.481325,-0.614878,0.614878,1
-6.28388,-122.372854,1.610807,3.74123,0.297913,7.690306,-112.962622,-115.898448,1.590023,0.315233,1
-63.051846,-650.547891,-0.450333,64.85491,1.477439,1.092924,-581.129027,-525.793468,1.420282,-2.513206,1
-223.275206,-1559.403447,2.095781,219.315737,6.166101,3.796655,-1325.069097,-1121.004067,3.481422,3.425996,1
-20.46418,-784.684834,2.823243,18.503499,2.376374,8.734732,-756.142369,-753.251576,1.364856,-0.036373,1
-15.848265,-165.445493,4.295486,17.337829,4.884383,1.732051,-156.563537,-152.957407,3.689268,0.588897,1
-335.932986,-5593.277032,3.966396,330.118492,3.923095,4.065123,-5250.516301,-4935.764565,3.831296,1.872347,1
-70.227732,-1622.263035,1.835974,65.062757,1.964146,6.155709,-1543.802866,-1491.801504,3.346322,1.115441,1
-24.110147,-71.291211,6.651075,20.78461,3.325538,6.651075,-55.720074,-36.373067,3.325538,0,1
-50.458104,-355.905264,-0.017321,46.346216,3.983717,-1.181259,-303.32713,-263.534994,4.849742,-1.139689,1
-75.657711,-1372.660657,-0.571577,71.65321,1.385641,2.301896,-1294.652553,-1226.025236,1.801333,0.071014,1
-32.316604,-146.088093,2.182384,26.230177,6.890098,-1.032302,-117.580269,-87.541312,1.839438,-0.807136,1
-50.440784,-350.669274,0.606218,46.968022,4.002769,-0.559452,-298.106729,-258.370019,4.865331,-1.136225,1
-51.961524,-227.369774,3.75855,53.832139,0,1.870615,-182.021219,-130.946505,0,0,1
-101.870568,-350.064789,3.619986,101.979687,2.227417,6.339306,-246.640571,-155.962515,1.269593,0.53174,1
-18.238495,-93.426821,6.581793,11.674022,4.382089,2.199705,-86.408551,-74.478185,0,0,1
-106.434522,-446.330441,3.152332,104.078933,-0.796743,2.355589,-343.176423,-239.73142,0.779423,0,1
-210.191294,-695.842752,1.454923,205.940841,0.114315,1.454923,-486.825788,-284.075385,0.613146,-0.613146,1
-114.892126,-544.128957,1.02191,112.271533,-0.576773,4.08764,-416.8544,-319.009118,1.598683,0.445137,1
-18.579709,-127.764728,3.256256,18.164017,1.304234,11.881869,-104.279851,-108.05399,-0.074478,-1.155278,1
-13.856406,-140.675435,-0.017321,12.940152,2.424871,2.544383,-128.185616,-118.454955,3.102103,1.610807,1
-24.297209,-186.268208,6.495191,25.308726,-1.766692,8.196064,-167.349017,-146.725488,2.944486,-0.505759,1
-59.443984,-366.765223,5.213473,57.401896,2.180652,7.692038,-305.559743,-259.532225,1.97627,0.342946,1
-56.60342,-257.789782,4.572614,60.032881,-1.143154,-1.143154,-204.063298,-152.585016,0,0,1
-82.620556,-412.051423,0.883346,80.897165,1.789208,2.002251,-330.272644,-255.27138,0.704945,-2.724516,1
-7.742267,-28.682761,0,5.196152,2.546115,12.730573,-22.249925,-31.02103,2.546115,0,1
-115.806649,-629.681875,2.650038,114.815916,2.286307,8.329432,-511.242509,-418.233112,0.433013,0.26154,1
-102.016061,-346.062019,0,102.017793,3.742962,-3.568025,-236.689939,-142.028166,-0.348142,-2.873472,1
-488.334405,-991.898732,10.946561,494.916198,4.364768,0,-381.103139,-15.229923,8.746857,0,1
-106.422398,-425.124943,2.753961,103.819125,-0.767299,2.771281,-319.055883,-218.572688,0.767299,0.150688,1
-210.21381,-690.915067,2.320948,207.2572,0.109119,3.100371,-480.910835,-278.848056,0.635663,-0.635663,1
-24.496395,-210.135868,2.39023,20.536926,1.593487,4.394213,-185.994544,-171.476494,2.39023,-0.410496,1
-135.380555,-537.04487,4.174242,134.679075,3.465834,4.584738,-401.681635,-276.996493,0.691088,-0.2702,1
-424.352448,-964.620664,0,427.626024,3.256256,0,-504.89281,-125.701855,1.628128,0,1
-27.569053,-198.302497,-0,24.505055,0.285788,3.962932,-165.358891,-151.35526,-0.285788,-0.594093,1
-79.724567,-1920.251984,4.006234,74.852308,3.957736,4.6367,-1837.31966,-1771.373557,0.798475,-0.417424,1
-25.634352,-324.184486,-0.34641,26.032724,1.784012,5.092229,-298.415034,-280.138434,1.749371,-0.710141,1
-9.245687,-25.980762,9.110587,-1.035766,-9.110587,8.525154,-14.434911,-17.770841,0,0.585433,1
-50.229473,-243.282124,1.922576,50.229473,0,9.612882,-182.712308,-154.358636,0,0,1
-483.531428,-1377.222879,4.537973,484.974226,2.239542,2.934094,-890.445588,-418.970966,-0.271932,0.213042,1
-11.131891,-114.647907,0,13.891047,2.724516,-1.247077,-99.450893,-95.964275,4.792585,2.724516,1
-15.274956,-86.282111,0,13.371432,2.530526,2.217025,-65.038508,-62.069773,1.903524,0.313501,1
-46.283862,-249.221327,0,46.765372,0.48151,0,-195.978085,-156.172093,-0.48151,0.48151,1
-108.674064,-473.002291,0.034641,109.683849,4.938077,-1.184723,-359.419595,-261.918991,3.895382,0.493634,1
-35.19354,-304.662541,3.983717,31.902644,0.86949,5.887241,-270.125448,-242.918394,1.105048,0.316965,1
-41.832491,-223.961098,8.209921,43.665001,-0.904131,4.122281,-180.900582,-149.427487,0.904131,-0.904131,1
-250.173955,-1710.032978,2.442192,248.331052,0.964752,2.05248,-1458.16681,-1214.572916,0.022517,0.003464,1
-37.840114,-103.658045,0,39.837169,1.997055,0,-61.233192,-10.23642,-17.741396,17.741396,1
-238.751079,-572.316352,3.879794,239.970443,1.402961,6.230187,-325.878431,-102.341686,3.446781,1.009786,1
-335.962431,-5589.684758,4.035678,330.097707,3.872866,4.0963,-5246.608795,-4932.3403,3.957736,1.853294,1
-1322.502198,-5563.298696,5.022947,1318.052559,2.676018,6.105479,-4232.113728,-2931.941129,3.304753,1.172598,1
-1322.500466,-5563.300429,5.022947,1318.054291,2.676018,6.107211,-4232.113728,-2931.942861,3.304753,1.170866,1
-22.947941,-197.252874,5.594524,16.172158,9.637131,0.982073,-170.042356,-160.540325,-0.855633,3.077854,1
-55.425626,-213.042249,2.442192,50.593204,-0.831384,1.628128,-153.761078,-105.429933,3.204294,-2.407551,1
-106.656225,-640.501996,2.424871,105.048881,0.817528,3.048409,-536.629177,-436.695042,0.394908,-0.394908,1
-106.14527,-486.406632,2.234346,104.165536,-0.49017,2.234346,-380.64761,-279.074954,0.49017,0.254611,1
-28.547661,-357.095183,0.717069,29.086329,1.936433,0.339482,-320.460576,-302.935686,0.142028,0.897202,1
-34.419314,-225.883674,3.568025,26.990548,-1.325019,4.110157,-190.610459,-171.644503,-0.112583,0.315233,1
-5.196152,-49.155602,1.229756,10.097856,0,17.164624,-45.028125,-54.698165,1.212436,0,1
-226.571298,-731.346329,-0.61661,225.62733,1.43587,0.668572,-483.382471,-282.199574,0.781155,-0.781155,1
-37.046835,-149.242158,0,37.576842,1.058283,-5.767729,-105.319081,-73.56193,-1.058283,-4.709446,1
-226.571298,-731.346329,-0.61661,225.62733,1.43587,0.668572,-483.382471,-282.199574,0.781155,-0.781155,1
-37.046835,-149.242158,0,37.576842,1.058283,-5.767729,-105.319081,-73.56193,-1.058283,-4.709446,1
-226.571298,-731.346329,-0.61661,225.62733,1.43587,0.668572,-483.382471,-282.199574,0.781155,-0.781155,1
-37.046835,-149.242158,0,37.576842,1.058283,-5.767729,-105.319081,-73.56193,-1.058283,-4.709446,1
-37.705014,-328.088528,0.601022,37.905932,1.768424,-0.601022,-277.647744,-254.815851,0.968216,-0.968216,1
-37.046835,-149.242158,0,37.576842,1.058283,-5.767729,-105.319081,-73.56193,-1.058283,-4.709446,1
-107.317868,-225.305169,0,103.923048,3.39482,10.184459,-117.491934,-27.643531,3.39482,0,1
-12.124356,-66.914319,-4.260845,16.385201,0,4.260845,-64.388989,-46.926453,4.260845,0,1
-46.51076,-163.926485,0,45.397052,0.254611,2.753961,-105.765951,-73.404313,1.113709,0.254611,1
-137.796766,-500.978376,0,133.892724,-0.658179,3.086515,-360.237123,-230.605245,1.214168,0.306573,1
-9.760106,-143.214621,2.459512,9.578241,-0.181865,3.290897,-134.401947,-126.353106,-0.632199,0.632199,1
-65.610085,-934.631936,1.78228,63.639011,5.003895,4.524117,-868.561126,-816.679276,4.331859,1.295574,1
-32.753081,-280.276998,0.883346,32.025619,1.03923,1.766692,-250.503044,-221.681719,-0.155885,-0.727461,1
-166.663125,-1183.252241,1.212436,163.994035,0.597558,2.480297,-1014.332254,-854.413735,0.701481,-0.237291,1
-166.678713,-1174.607576,1.212436,163.994035,0.581969,2.480297,-1005.640823,-845.753481,0.717069,-0.252879,1
-517.675345,-1050.208223,13.30215,524.32642,4.43405,0,-362.299996,-17.074557,8.8681,0,1
-238.751079,-573.956604,4.849742,240.961176,1.382177,7.151638,-327.778491,-103.909192,3.398284,1.002857,1
-166.663125,-1183.252241,1.212436,163.994035,0.597558,2.480297,-1014.332254,-854.413735,0.701481,-0.237291,1
-166.678713,-1174.607576,1.212436,163.994035,0.581969,2.480297,-1005.640823,-845.753481,0.717069,-0.252879,1
-1032.863466,-5203.840996,4.312807,1025.768986,2.696803,3.886722,-4162.618653,-3153.293758,3.807048,2.629253,1
-257.840011,-1956.817309,0.554256,255.539848,-1.108513,0.043301,-1693.564639,-1442.328937,1.023642,-0.235559,1
-85.42821,-565.244389,0.536936,84.233095,1.056551,2.074997,-478.894728,-396.999902,0.519615,0.55772,1
-173.229329,-1304.365894,5.78505,171.102371,4.399409,-0.4053,-1130.965091,-966.477422,1.69741,-1.032302,1
-93.702217,-370.281286,6.114139,89.758337,2.78687,8.438552,-278.293799,-198.217626,0.711873,-1.286914,1
-59.218817,-348.805588,2.06114,56.135767,2.06114,10.288382,-274.010438,-242.734796,0,0,1
-19.419754,-214.590703,6.235383,19.378184,2.771281,5.175368,-190.113361,-184.106609,2.771281,2.445656,1
-584.080441,-1353.684309,4.295486,578.558663,5.005627,11.242742,-715.835814,-206.841507,0,0.258076,1
-133.575758,-619.940821,2.632717,134.789926,3.1506,4.955397,-486.318298,-364.080544,0.140296,-1.146618,1
-20.091789,-182.348577,2.771281,20.091789,1.385641,7.621024,-157.652997,-151.171662,2.078461,0.69282,1
-32.734028,-276.249979,0,31.939017,1.144886,2.927166,-244.515345,-219.353842,-0.174937,-0.795011,1
-42.660411,-341.849672,-0.294449,37.942305,1.981466,4.686929,-296.463012,-261.229635,1.898328,0.342946,1
-43.675393,-172.009966,0,42.554756,6.936863,-0.746514,-127.262433,-87.9622,-0.372391,-1.063479,1
-54.095411,-1315.548014,1.680089,53.433767,1.208971,-0.259808,-1261.279398,-1211.430976,1.129297,0.82792,1
-54.095411,-1315.548014,1.680089,53.433767,1.208971,-0.259808,-1261.279398,-1211.430976,1.129297,0.82792,1
-36.634607,-562.033167,2.875204,31.989246,2.39023,3.098639,-513.210118,-496.301838,1.610807,1.040963,1
1.69741,-12.193638,7.742267,8.625613,0,2.580756,-27.470326,-18.169213,2.580756,0,1
-21.191642,-135.0047,2.840563,20.472841,3.576685,5.715768,-115.728707,-99.038665,-0.718801,0.718801,1
-36.634607,-562.033167,2.875204,31.989246,2.39023,3.098639,-513.210118,-496.301838,1.610807,1.040963,1
-40.320411,-101.224513,-2.73664,36.617286,0,7.726679,-56.686559,-24.286816,5.473281,0.483242,1
-1032.863466,-5203.840996,4.312807,1025.768986,2.696803,3.886722,-4162.618653,-3153.293758,3.807048,2.629253,1
-40.320411,-101.224513,-2.73664,36.617286,0,7.726679,-56.686559,-24.286816,5.473281,0.483242,1
-5.854332,-17.554335,7.205331,-1.333679,-4.815101,4.815101,-22.861339,-22.629244,0,0,1
-47.139495,-177.206118,0,46.018858,6.936863,-0.746514,-128.514706,-86.230149,-0.372391,-1.063479,1
-36.634607,-562.033167,2.875204,31.989246,2.39023,3.098639,-513.210118,-496.301838,1.610807,1.040963,1
-228.913031,-1959.928072,0.259808,226.096716,-0.519615,0.784619,-1726.201672,-1504.658517,1.167402,-0.445137,1
-61.868855,-271.557854,0.623538,54.647935,2.088853,3.522991,-210.60179,-152.93489,1.669697,0.436477,1
-24.267764,-251.866168,5.646486,24.402864,6.166101,-3.968128,-219.0057,-204.615822,6.962844,3.102103,1
-31.557966,-228.559693,5.403999,28.180467,1.351,6.096819,-194.905945,-171.54058,-0.6755,0,1
-238.716438,-564.965529,4.901704,240.945588,1.397765,7.222652,-318.648851,-95.072269,3.451977,0.999393,1
-4.035678,-59.66915,4.659217,1.71473,-2.320948,9.370395,-51.798711,-60.950868,0,0,1
-27.530948,-230.328116,0,27.712813,0.181865,2.147743,-203.432831,-180.453713,-0.181865,0.181865,1
-32.805042,-380.697839,-1.749371,30.570697,0.6755,1.160474,-346.832782,-321.357779,-0.103923,-0.467654,1
-19.052559,-64.259085,4.122281,27.297121,0,8.244562,-49.337467,-55.009934,8.244562,0,1
-317.826127,-816.892319,6.82428,319.689814,2.268987,2.066337,-424.577614,-186.200658,4.537973,0.20265,1
-78.661087,-280.297782,2.338269,78.115491,-0.545596,5.490601,-192.437773,-126.656215,2.104442,0.233827,1
-185.346757,-528.400204,5.871652,183.129732,4.41673,-0.744782,-335.768441,-161.378638,0.744782,0.727461,1
-171.793459,-1220.922614,15.487998,156.291605,0,-14.003631,-1039.249537,-880.349464,14.45916,-14.540567,1
-170.998448,-1280.217642,13.290026,160.273589,0,-10.645184,-1103.096394,-940.97817,11.738108,-11.438464,1
-22.942745,-197.261534,5.594524,16.184283,9.630202,0.994197,-170.035428,-160.542057,-0.848705,3.058802,1
-64.771772,-818.4477,3.256256,64.588175,0.561184,4.572614,-748.216504,-698.215661,1.950289,-0.96302,1
-22.353848,-225.506087,2.39023,20.143751,-1.6212,1.195115,-203.815615,-185.381398,1.014982,0.162813,1
