@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R24-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-482.618637,113.030172,95.252402,-588.512759,-3.897114,373.083744,-95.806658,-482.635958,-372.290465,-1.108513,1
-1781.414256,185.939118,157.786364,-1955.017708,-3.152332,1604.052253,-160.640784,-1782.612835,-1602.022289,-1.71473,1
-3913.187749,861.018045,819.580461,-4752.648689,-0.75171,3070.349309,-819.195946,-3907.991596,-3071.00922,2.656966,1
-330.284768,75.69062,56.573976,-400.121057,0.017321,261.302381,-58.184783,-334.164562,-258.063446,2.182384,1
-330.284768,75.694084,56.573976,-400.121057,0.017321,261.305845,-58.184783,-334.164562,-258.06691,2.182384,1
-93.530744,31.176915,20.78461,-122.329552,3.204294,63.95944,-20.78461,-90.32645,-64.345688,6.408588,1
-192.326922,9.631935,-3.836493,-199.44565,0.460726,185.305188,2.540919,-196.224036,-184.09968,2.310556,1
-84.87049,23.296083,14.809034,-106.822502,3.256256,62.204873,-14.809034,-81.614234,-62.561675,6.512511,1
-2176.66825,800.165904,747.104527,-2946.478231,-0.628734,1402.453663,-751.587075,-2173.166043,-1401.145965,4.57781,1
-1298.605093,80.516114,68.554571,-1372.172219,-1.768424,1221.667396,-68.73124,-1298.224042,-1220.501726,0.105655,1
-34.710298,13.527317,-1.856758,-45.902811,-1.662769,29.3063,-3.131548,-41.361373,-23.517786,0,1
-318.96062,22.464699,13.989774,-338.839367,0.242487,298.009734,-15.098287,-318.714669,-296.767853,-0.242487,1
-452.654158,112.552126,94.365592,-558.984757,-4.208883,343.316719,-95.578028,-453.295017,-342.658539,-1.212436,1
-41.742424,18.849909,2.24647,-52.307934,0,29.618069,-5.364161,-44.894757,-28.059223,1.558846,1
-357.529928,41.264378,30.118631,-398.293743,0.623538,318.260872,-31.989246,-354.464198,-297.467602,-3.100371,1
-432.008112,104.165536,80.207809,-527.425059,2.090585,335.908737,-81.153509,-429.098267,-330.736834,1.564042,1
-185.329436,65.911461,37.478115,-239.764329,1.628128,125.10603,-42.379819,-182.05586,-125.99284,-3.273576,1
-798.475422,226.839766,98.829087,-966.441049,-0.640859,630.275968,-102.552996,-794.820795,-626.283591,-3.013768,1
-122.196184,11.284311,-1.454923,-127.051123,-0.311769,109.843198,-0.779423,-123.512543,-111.933783,0.640859,1
-322.16145,167.212185,140.235494,-479.933958,-4.70425,160.760296,-150.232891,-317.190464,-164.789046,0.841777,1
-39.837169,20.964743,8.949507,-55.425626,0,22.986046,-8.949507,-39.837169,-22.986046,0,1
-3912.77552,122.835311,102.565121,-4027.189601,0.07621,3794.033045,-106.100236,-3911.239191,-3794.140432,-0.793279,1
-59.589476,22.703722,12.372039,-80.375818,5.092229,37.405369,-12.372039,-53.797498,-32.311408,5.092229,1
-119.511506,10.485836,1.661037,-129.096675,-1.004589,107.5898,-4.692126,-116.480417,-104.655706,-1.02191,1
-139.534013,47.233026,30.792399,-180.472766,2.154671,106.07772,-28.97721,-142.028166,-101.089413,0.339482,1
-3911.04347,122.828383,102.572049,-4025.45755,0.07621,3792.300994,-106.107165,-3909.507141,-3792.408382,-0.793279,1
-139.534013,47.233026,30.792399,-180.472766,2.154671,106.07772,-28.97721,-142.028166,-101.089413,0.339482,1
-81.406388,27.544804,10.494496,-102.828392,5.767729,60.621778,-10.494496,-81.406388,-57.109179,2.875204,1
-62.353829,19.603351,12.124356,-81.406388,0,48.459317,-12.124356,-62.353829,-36.923859,0,1
-222.308721,131.230561,105.158001,-335.98668,1.125833,103.820857,-107.409667,-223.434554,-104.458252,9.041305,1
