@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R34-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-375.616002,2.234346,7.96397,103.99233,-106.763612,-481.271101,-7.059839,-3.564561,-10.402697,482.601317,1
-1607.599493,-0.315233,12.041217,172.837886,-175.664593,-1780.908497,-10.177531,-3.533384,-14.220137,1778.126823,1
-3073.184676,3.256256,17.526622,836.729496,-843.05841,-3912.571138,-19.724595,-1.354464,-19.603351,3910.508266,1
-262.376252,-1.091192,11.93383,68.19084,-70.373224,-328.956286,-6.363555,-2.402354,-13.025022,326.088009,1
-262.379717,-1.091192,11.937294,68.19084,-70.373224,-328.95975,-6.360091,-2.39889,-13.028486,326.084545,1
-67.549981,0,5.196152,22.776468,-29.185056,-90.32645,-5.5824,-3.204294,-8.014199,93.916991,1
-189.548712,-0.554256,11.034896,2.954879,-9.699485,-193.705634,-4.189831,-2.961807,-14.457428,192.403132,1
-65.817931,0,4.243524,15.796303,-22.308814,-81.614234,-4.600327,-3.256256,-7.142978,85.227292,1
-1409.575856,-1.278253,18.231567,769.652365,-771.80184,-2176.891684,-20.122966,-3.464102,-20.689347,2178.471315,1
-1223.496442,0.467654,4.046071,73.766312,-75.101723,-1297.143242,-3.827832,-1.442798,-5.835279,1295.920414,1
-26.843323,-1.662769,8.123318,12.055074,-8.729536,-33.910091,-3.935219,-2.462976,-10.586295,31.384761,1
-299.868224,-0.038105,1.454923,18.865497,-19.97401,-317.077881,-3.316877,-2.443924,-4.951933,317.665046,1
-346.243885,2.407551,8.733,103.264869,-106.226676,-451.292766,-7.160298,-3.751622,-10.568974,453.32273,1
-32.73576,-1.558846,6.760194,12.124356,-13.683201,-41.742424,-3.607862,-1.558846,-11.436731,38.590092,1
-327.085671,-0.623538,1.565774,41.58654,-53.918742,-355.69915,-9.133104,-15.427377,-9.420624,363.890018,1
-340.898776,-2.199705,8.209921,94.426214,-98.18996,-431.017379,-12.9644,-5.281023,-14.836747,435.771859,1
-135.796247,0,5.670734,52.065447,-55.321703,-184.588119,-12.959204,-5.643022,-12.941884,186.974885,1
-634.164422,1.212436,54.985685,162.691532,-164.544827,-795.054622,-66.928175,-6.434569,-60.207818,802.130049,1
-115.120757,0.640859,4.737159,5.958255,-10.444266,-121.096332,-1.960682,-2.38157,-9.34961,116.10283,1
-167.220845,6.581793,10.686753,150.193054,-158.707815,-322.620444,-8.53901,-3.635575,-11.66363,324.300533,1
-22.986046,0,5.376286,15.588457,-15.588457,-38.574504,-7.901616,-1.262665,-5.376286,41.099834,1
-3800.86079,0.341214,6.694376,112.678565,-114.925035,-3912.110413,-7.333503,-3.109031,-9.427553,3912.011686,1
-42.495867,-0.699749,7.011342,16.392129,-31.668817,-56.78875,-8.412571,-5.79371,-12.805052,64.681705,1
-114.736242,2.009179,2.79553,5.646486,-11.674022,-118.356228,-5.220401,-6.195546,-5.746945,123.777547,1
-103.244085,0,6.633755,37.765636,-40.599271,-141.349202,-7.6522,-0.339482,-6.633755,142.367648,1
-3799.128739,0.341214,6.687448,112.678565,-114.925035,-3910.378362,-7.326575,-3.109031,-9.420624,3910.279635,1
-103.244085,0,6.633755,37.765636,-40.599271,-141.349202,-7.6522,-0.339482,-6.633755,142.367648,1
-59.984384,0,9.652719,15.016881,-26.552339,-83.661518,1.245345,-0.637395,-10.290114,75.638659,1
-48.459317,0,6.318521,19.052559,-24.820288,-61.744147,-7.537885,-6.377411,-6.318521,68.73124,1
-112.339083,0,5.622237,112.063687,-118.818685,-223.276938,-4.323199,-3.535116,-8.362341,226.481232,1
-83.335893,0,7.967434,17.320508,-19.347008,-102.6829,2.674286,-1.534597,-7.475531,98.120678,1
-57.015648,0,-2.135619,24.300673,-29.548787,-76.068207,-7.380268,-8.906205,-6.160905,80.335981,1
-140.244154,0,5.37109,13.750751,-21.858481,-154.152522,-6.851993,-4.986574,-11.682683,154.230464,1
-20.78461,8.365805,20.199177,8.137175,-8.660254,-29.444864,-3.467566,0.523079,-11.310292,21.079058,1
-404.442524,-1.177795,10.16021,51.961524,-51.961524,-457.261413,-10.16021,-0.857365,-12.836229,456.083619,1
-30.236411,0,6.571401,14.826355,-14.826355,-45.062766,-5.343377,-2.672554,-13.144534,34.966642,1
-33.780187,-0.755174,5.662074,16.447554,-31.724243,-47.962219,-7.174154,-5.849136,-11.51121,56.076877,1
-283.055207,0.831384,9.001468,130.468459,-140.12291,-413.114902,-12.498479,-5.462888,-14.341381,416.611913,1
-216.518475,1.680089,6.247507,103.143626,-106.469163,-321.32487,-6.356626,-4.179439,-8.590972,324.794167,1
-284.922358,1.437602,4.660949,210.32293,-213.873634,-495.210646,-7.532689,-4.174242,-10.155014,494.44508,1
-340.69959,1.03923,8.455872,49.489888,-53.035396,-386.824103,-2.009179,-5.300075,-8.921794,384.603614,1
-32.223073,-0.580237,5.765997,16.272617,-31.549305,-46.754979,-6.928203,-5.674198,-11.440196,54.169889,1
-32.188432,-0.614878,5.696715,16.307258,-31.583946,-46.651056,-6.928203,-5.708839,-11.405555,54.20453,1
-111.706885,0.640859,5.035072,5.646486,-10.132497,-117.68246,-1.896596,-2.33134,-9.285524,112.950497,1
-520.839802,0.254611,6.422444,64.659189,-68.970263,-584.406067,-1.652376,-3.401748,-8.346753,585.940664,1
-1114.993851,-1.299038,10.671165,223.48998,-226.985258,-1337.787546,-10.009522,-7.915472,-16.317651,1337.385711,1
-746.669783,1.333679,9.976613,16.026666,-24.456557,-765.32397,-4.316271,-1.702606,-11.831639,759.265256,1
-160.716994,-0.866025,7.409713,12.990381,-21.598674,-163.367032,-4.014894,-12.349522,-8.847316,171.161261,1
-4933.027924,0.836581,15.106947,330.53938,-335.325036,-5266.309141,-12.283704,-2.965271,-12.469034,5263.20877,1
-1486.47718,-1.077336,11.603008,68.17352,-69.430989,-1555.288094,-5.274095,-2.33134,-13.15839,1551.162349,1
-39.698605,0,1.437602,10.807997,-20.78461,-57.157677,-8.088677,-6.651075,-11.414215,67.134289,1
-262.270597,3.169653,4.707714,50.122086,-55.737395,-307.910136,-10.85303,-7.856582,-6.069106,311.474697,1
-1225.211172,0.467654,4.051267,73.783632,-75.101723,-1298.875293,-3.798387,-1.442798,-5.840475,1297.635145,1
-89.723696,0,2.963539,21.865409,-31.627248,-119.16856,-3.649431,-1.493028,-4.113621,124.21922,1
-257.105622,3.169653,5.338181,49.496816,-55.131177,-302.069661,-10.882475,-7.910276,-6.093355,306.297597,1
-134.705055,0,-0.983805,51.961524,-53.832139,-181.037415,-7.222652,-8.189136,-5.334716,187.355936,1
-153.34885,0,9.308041,100.49532,-102.296653,-249.907219,-7.991682,-4.579542,-11.765821,252.387515,1
-83.242362,0,4.125745,11.656702,-11.656702,-90.516975,-15.072306,-8.764177,-10.690218,97.098768,1
-240.510843,1.576166,3.00684,104.096254,-107.213945,-344.589776,-6.386071,-5.73482,-7.944917,348.74843,1
-284.075385,1.454923,4.032214,210.305609,-213.942916,-493.653533,-8.215117,-4.796049,-10.16887,493.471667,1
-315.943388,1.02191,19.980938,112.271533,-113.293443,-430.258741,-14.294615,0,-17.491981,430.703878,1
-98.706111,-0.074478,8.91833,19.542729,-22.764344,-115.548573,-3.089979,-3.900578,-13.2346,105.764218,1
-118.574466,1.593487,4.922488,11.670558,-17.976955,-127.359428,-2.378106,-4.018358,-7.43223,133.108105,1
-144.941476,0.588897,5.994628,23.542035,-27.747454,-163.83815,-7.255561,-5.317396,-10.134229,166.259557,1
-257.852136,0,5.480209,55.739127,-59.721112,-310.697006,-8.109462,-5.837011,-12.877798,311.230478,1
-152.585016,-1.143154,0.552524,61.176035,-65.748649,-208.045283,-4.371696,-9.53494,-7.801157,213.007608,1
-259.497584,-1.680089,4.529313,80.897165,-83.069157,-335.829063,-13.279634,-4.719838,-13.314275,342.033269,1
-25.928801,-2.546115,11.421143,2.650038,-2.650038,-26.032724,-4.648824,-3.41214,-12.287168,24.352634,1
-414.526524,-1.160474,12.976525,114.642711,-119.598108,-525.602942,-7.023466,-7.503244,-16.565334,522.334562,1
-145.422986,3.39482,8.050572,102.017793,-98.796178,-244.219164,-15.188354,0.173205,-4.134405,247.962126,1
-10.830514,-2.182384,126.825956,494.916198,-505.862759,-494.80015,-123.373979,-9.676968,-134.32054,504.477118,1
-218.555367,1.835974,6.223259,103.819125,-107.491073,-323.292479,-6.957648,-4.272969,-9.427553,325.862843,1
-278.051312,1.541525,6.065642,208.833366,-212.643878,-486.850037,-7.589847,-4.480815,-10.420018,487.560178,1
-170.679751,2.39023,5.994628,20.536926,-24.906891,-189.212694,-5.714036,-4.113621,-8.514762,190.525589,1
-277.827878,0.831384,8.464532,130.522153,-140.088269,-407.922214,-11.958079,-5.426515,-13.750751,411.39844,1
-128.975431,1.628128,40.277109,421.096192,-430.882279,-550.054303,-49.155602,-8.895813,-44.271219,557.321988,1
-147.250299,0,7.988218,28.592695,-29.756633,-174.963112,-6.498655,-2.18758,-11.93383,169.385909,1
-1770.478087,0.543864,12.12782,74.928518,-78.669748,-1848.103408,-5.757337,-3.626914,-10.78548,1845.197027,1
-278.700831,-1.801333,2.334804,21.997045,-30.986389,-302.53385,-3.966396,-2.740104,-7.932793,302.017699,1
-8.660254,9.110587,21.692204,8.074821,-8.660254,-17.320508,-3.47103,0.585433,-11.996184,8.209921,1
-146.66833,0,12.26292,50.229473,-50.229473,-194.975227,-8.973755,-4.401141,-16.664061,189.763486,1
-418.104941,-1.603879,9.631935,484.184411,-487.018046,-899.805591,-10.16887,-4.072051,-12.278508,899.926834,1
-94.734519,2.494153,3.048409,13.856406,-20.143751,-103.533337,-2.85442,-8.409107,-4.939809,109.644012,1
-62.069773,2.217025,4.065123,13.371432,-22.239532,-73.22418,-10.066679,-5.688055,-9.439677,72.574661,1
-156.172093,0,7.44089,46.765372,-46.765372,-202.937465,-9.366931,-1.44453,-8.403911,204.863505,1
-264.361183,-1.610807,4.993502,110.480593,-114.86961,-365.51295,-11.769285,-9.486442,-12.728841,376.307091,1
-243.559253,0.658179,4.408069,31.885323,-37.949233,-273.558372,-6.058714,-4.641896,-9.514155,272.541659,1
-142.568566,2.73664,8.533814,43.665001,-50.506602,-184.865247,-2.603272,-4.56915,-9.902134,184.407985,1
-1216.375981,-0.348142,6.273488,248.767529,-251.045176,-1464.506115,-7.333503,-2.217025,-8.202993,1463.525775,1
-10.23642,15.744342,-9.162549,39.837169,-24.092827,-65.817931,-8.578848,0,-4.584738,67.814985,1
-94.564778,0,9.2734,238.030546,-253.156546,-334.142046,-5.745213,-5.178832,-18.868961,334.493652,1
-4929.645229,0.770763,15.418716,330.612126,-335.349285,-5262.860628,-12.671684,-3.001644,-12.857013,5259.72908,1
-2928.373104,0.168009,16.608635,1318.61894,-1323.494663,-4249.979832,-12.586813,-3.651163,-16.163498,4245.819446,1
-2928.374836,0.168009,16.608635,1318.620672,-1323.494663,-4249.981564,-12.585081,-3.651163,-16.163498,4245.819446,1
-159.743582,3.186973,6.358359,16.172158,-19.191123,-177.323898,-12.967864,-3.514331,-7.44089,179.118302,1
-103.801805,3.221615,8.705287,56.222369,-57.019113,-159.227431,-4.634968,0,-7.07716,154.377688,1
-437.890157,1.212436,5.308736,104.442664,-108.686188,-541.120385,-7.726679,-6.467478,-9.74625,544.750764,1
-279.074954,1.489564,5.081837,104.165536,-107.144663,-383.985272,-5.866456,-3.509135,-7.591579,386.259454,1
-302.954739,-1.415086,10.040699,28.764168,-30.842629,-328.887003,-10.059751,-0.500563,-9.358271,329.623125,1
-165.894094,1.420282,8.473193,34.161238,-36.47699,-201.660943,-4.378624,-2.743568,-11.121498,195.383991,1
-53.451088,0,7.487656,-2.165064,-17.459072,-50.090909,-4.439246,-8.002075,-17.949243,50.714448,1
-280.585303,0.9457,19.669169,228.169981,-228.169981,-504.449405,-19.819857,-1.600415,-20.980331,502.708694,1
-79.857935,-0.528275,6.877974,44.401122,-32.865664,-111.138772,-15.824016,-2.12003,-8.467996,121.141366,1
-280.585303,0.9457,19.669169,228.169981,-228.169981,-504.449405,-19.819857,-1.600415,-20.980331,502.708694,1
-79.857935,-0.528275,6.877974,44.401122,-32.865664,-111.138772,-15.824016,-2.12003,-8.467996,121.141366,1
-280.585303,0.9457,19.669169,228.169981,-228.169981,-504.449405,-19.819857,-1.600415,-20.980331,502.708694,1
-79.857935,-0.528275,6.877974,44.401122,-32.865664,-111.138772,-15.824016,-2.12003,-8.467996,121.141366,1
-255.616058,1.169134,11.970203,38.304304,-38.304304,-288.616822,-12.971328,-1.36832,-11.603008,290.016319,1
-79.857935,-0.528275,6.877974,44.401122,-32.865664,-111.138772,-15.824016,-2.12003,-8.467996,121.141366,1
-27.643531,-3.39482,17.469464,100.528229,-100.528229,-124.77694,-14.074645,-3.39482,-17.469464,128.17176,1
-51.187298,0,-1.077336,12.124356,-16.385201,-54.789963,-2.225685,-7.563866,-2.225685,66.614674,1
-69.282032,0,9.167745,46.765372,-46.765372,-114.679084,-5.300075,0,-8.913133,110.811415,1
-229.947065,1.41855,8.925258,136.627632,-138.148372,-365.46272,-8.267079,-1.111977,-10.037234,364.804541,1
-126.353106,0.814064,2.958343,8.746857,-12.037753,-135.099963,-4.421926,-1.645448,-4.802977,135.732162,1
-812.414967,-4.83069,7.853118,59.547907,-67.998583,-878.342017,-8.286131,-3.174849,-12.063734,880.330411,1
-222.565065,0,-0.173205,33.792311,-37.325695,-253.707338,-5.338181,-4.472155,-5.909757,253.918648,1
-852.854889,1.03923,5.86126,164.86006,-167.0563,-1019.304972,-4.56049,-1.274789,-6.451889,1017.571189,1
-844.194635,1.03923,5.876848,164.86006,-167.0563,-1010.644718,-4.56049,-1.274789,-6.483066,1008.895347,1
-14.857532,-2.217025,176.883957,524.32642,-535.411546,-525.881802,-177.822728,-12.023897,-186.690828,537.905699,1
-96.149604,0,9.938508,237.098703,-252.134636,-334.774244,-5.601452,-5.277559,-18.648991,336.204918,1
-852.854889,1.03923,5.86126,164.86006,-167.0563,-1019.304972,-4.56049,-1.274789,-6.451889,1017.571189,1
-844.194635,1.03923,5.876848,164.86006,-167.0563,-1010.644718,-4.56049,-1.274789,-6.483066,1008.895347,1
-3150.22976,-0.062354,17.888621,1026.508571,-1032.217411,-4180.779206,-13.560226,-1.607343,-15.553816,4176.852647,1
-1442.883193,0.639127,7.520565,258.396,-260.015467,-1701.235892,-10.206975,-1.898328,-11.358789,1702.259534,1
-397.616512,0.976877,3.453709,81.742406,-86.543651,-480.751486,-6.183421,-0.578505,-4.648824,482.04706,1
-967.343448,-0.294449,7.35602,173.09423,-177.25808,-1135.594863,-12.697664,-9.820728,-14.232261,1142.963007,1
-197.351601,-0.866025,6.954184,89.723696,-95.280115,-286.500256,-9.01186,-5.093961,-14.492069,284.210485,1
-238.612515,1.02191,25.847394,54.074626,-56.118446,-293.709052,-18.359739,-2.800726,-25.56507,290.326356,1
-177.178405,0,7.870439,17.992544,-26.673582,-193.459683,-4.243524,-6.398196,-12.882994,195.375331,1
-202.51138,1.420282,65.04024,575.683459,-578.782098,-779.163056,-60.225139,-6.427641,-66.462254,775.092736,1
-360.789647,-1.316359,7.108337,133.473567,-141.023577,-492.598714,-8.661986,-4.016626,-11.265258,492.177825,1
-147.707561,0,6.682252,20.091789,-22.863071,-162.949608,-6.19901,-5.05932,-11.741572,161.080725,1
-218.366574,-0.969948,2.085389,33.878914,-37.758708,-250.30559,-5.232525,-3.959468,-7.809817,248.602984,1
-260.103802,1.385641,5.016019,37.942305,-44.617629,-301.690342,-3.878062,-1.03057,-7.390661,298.906936,1
-87.9622,4.382089,5.119942,38.172668,-45.483654,-131.26347,-10.246813,0.374123,0.00866,132.008252,1
-1212.799296,1.004589,3.356714,52.758268,-55.720074,-1264.466372,-4.860135,-3.377499,-5.161511,1267.996291,1
-1212.799296,1.004589,3.356714,52.758268,-55.720074,-1264.466372,-4.860135,-3.377499,-5.161511,1267.996291,1
-491.677263,2.875204,13.594867,32.578144,-40.374104,-528.06765,-9.299381,-0.985537,-11.601276,522.61169,1
-23.330724,0,4.486012,-1.69741,-11.206369,-16.471803,-7.066767,-7.742267,-1.905256,26.794826,1
-103.29951,0,8.779766,13.336791,-20.472841,-119.511506,-5.203081,-2.840563,-8.060964,121.650588,1
-491.677263,2.875204,13.594867,32.578144,-40.374104,-528.06765,-9.299381,-0.985537,-11.601276,522.61169,1
-21.550176,0,7.920668,39.353926,-39.837169,-58.650704,-3.413872,-0.483242,-8.403911,56.880549,1
-3150.22976,-0.062354,17.888621,1026.508571,-1032.217411,-4180.779206,-13.560226,-1.607343,-15.553816,4176.852647,1
-21.550176,0,7.920668,39.353926,-39.837169,-58.650704,-3.413872,-0.483242,-8.403911,56.880549,1
-25.002153,7.205331,12.827568,3.464102,-8.261882,-23.668474,-4.435782,-8.426427,-9.250883,24.88957,1
-86.230149,4.382089,5.59972,41.636769,-48.947756,-132.995521,-10.726591,0.374123,-0.471118,133.740303,1
-491.677263,2.875204,13.594867,32.578144,-40.374104,-528.06765,-9.299381,-0.985537,-11.601276,522.61169,1
-1504.138902,0.581969,6.704769,229.415326,-230.622565,-1733.289224,-8.687967,-2.52533,-10.736983,1734.025345,1
-154.308406,-0.109119,3.264916,60.52998,-62.618833,-216.582561,-1.64718,-1.669697,-5.466352,212.013411,1
-200.372298,-0.935307,3.434657,29.096722,-36.80608,-220.290882,-3.54724,-11.559707,-8.360609,226.967938,1
-166.119261,1.351,6.82428,30.882466,-37.637464,-200.379226,2.197972,-2.478565,-7.951845,192.707973,1
-87.243399,0,10.123837,237.048474,-252.238559,-325.833398,-5.99636,-5.611845,-19.204979,327.542932,1
-53.953383,1.160474,6.173029,2.840563,-12.193638,-59.132215,-1.860223,-2.684679,-13.534245,52.481139,1
-180.453713,-1.073872,1.693946,27.712813,-30.934427,-207.092655,-4.776996,-3.975057,-6.561008,208.027962,1
-319.591087,-0.571577,1.129297,35.247234,-37.533541,-353.677847,-3.803584,-2.570363,-6.505583,349.943545,1
-59.132215,0,8.235902,19.052559,-27.297121,-65.817931,-8.235902,-12.366843,-4.113621,69.940212,1
-188.486965,-2.268987,81.718157,319.689814,-326.699423,-499.286162,-88.762408,-9.093267,-88.542437,506.313092,1
-125.080049,0.779423,11.771017,77.318748,-83.588772,-200.857272,-9.883082,-2.572095,-14.906029,200.528182,1
-161.395958,-0.727461,11.701735,180.167925,-186.784359,-345.235831,-6.969772,-3.356714,-12.841425,348.627187,1
-895.369809,-1.035766,12.986917,171.086783,-171.940684,-1066.215836,-13.454571,-0.389711,-14.162979,1051.35484,1
-953.558055,-0.808868,11.142283,170.428603,-172.962594,-1123.051351,-12.157265,-1.680089,-11.98406,1113.102451,1
-159.745314,3.186973,6.347966,16.184283,-19.191123,-177.32563,-12.948812,-3.524723,-7.447818,179.111374,1
-694.664957,0.744782,8.012467,66.82252,-69.333994,-756.187402,-5.984236,-4.737159,-11.703467,754.384337,1
-185.970295,1.784012,5.440372,23.105558,-24.87225,-206.702943,-6.780979,-2.961807,-7.044251,208.043551,1
-159.745314,3.186973,6.347966,16.184283,-19.191123,-177.32563,-12.948812,-3.524723,-7.447818,179.111374,1
-156.478666,2.147743,17.833195,33.809632,-37.031246,-193.509912,-5.287951,-4.117085,-14.970115,191.703383,1
-129.990413,0,7.794229,55.252421,-62.527034,-187.061487,-7.794229,0,-11.431535,187.061487,1
-344.678111,2.459512,8.396982,103.195587,-106.243997,-449.726992,-7.233044,-3.654627,-10.097856,452.269643,1
-1406.499734,0.621806,6.879706,228.951136,-230.206873,-1634.870633,-9.974881,-2.60154,-10.520477,1636.632129,1
-241.849718,0,25.615299,54.178549,-56.153087,-297.015537,-17.540479,-2.889061,-25.525233,292.907112,1
-861.81652,-1.351,6.320253,127.097888,-130.267541,-985.277102,-12.115695,-3.723909,-11.211565,981.927316,1
-916.431546,0.588897,4.673073,81.054782,-83.398246,-993.599606,-12.269848,-6.313325,-8.878492,998.217253,1
-266.922886,-0.866025,1.053087,33.774991,-37.239092,-298.0998,-5.814495,-5.009091,-7.175886,297.665056,1
-196.825058,-0.935307,0.9457,27.712813,-31.454043,-223.602563,-3.576685,-4.369964,-6.084694,224.362933,1
