@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R51-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-112.160682,-478.184587,-105.655099,482.064381,-489.14154,-370.295142,-479.847356,-581.213897,-1.108513,-107.335189,1
-184.127393,-1770.814105,-176.444016,1780.690258,-1792.243037,-1599.16787,-1776.564513,-1948.830823,-2.04382,-177.902403,1
-861.459718,-3907.350737,-843.04109,3917.65644,-3929.628375,-3069.148998,-3909.567762,-4736.31545,0.20265,-837.238719,1
-77.256394,-322.611783,-71.447096,330.821704,-337.247613,-256.568686,-329.747833,-394.514409,-0.774227,-75.34421,1
-77.25293,-322.611783,-71.447096,330.821704,-337.251077,-256.568686,-329.747833,-394.514409,-0.770763,-75.34421,1
-31.563162,-93.530744,-29.185056,93.530744,-98.340649,-67.549981,-93.530744,-111.111059,-0.386247,-29.185056,1
-16.567066,-179.561707,-12.470766,195.652459,-194.666922,-178.269597,-189.001384,-195.900142,-2.310556,-10.825318,1
-23.652886,-84.87049,-22.308814,84.87049,-88.757212,-65.817931,-84.87049,-96.423268,-0.356802,-22.308814,1
-784.350548,-2170.017175,-779.786594,2182.484476,-2192.076574,-1402.775825,-2173.204148,-2939.614114,5.346841,-761.180904,1
-77.386298,-1292.421672,-75.119044,1297.513901,-1301.393695,-1218.724642,-1296.12826,-1369.120345,-1.645448,-75.604018,1
-14.327524,-28.059223,-13.717842,34.710298,-41.971055,-20.992456,-33.047529,-47.818459,-3.325538,-15.380611,1
-22.147734,-315.389132,-19.901264,318.489502,-322.540769,-297.635611,-317.342885,-334.938789,-0.678964,-19.295046,1
-112.798077,-448.479916,-106.261317,452.654158,-459.655107,-341.006163,-449.65771,-551.869492,-1.29211,-107.473753,1
-20.408755,-35.472401,-16.800893,41.742424,-50.026823,-29.583428,-40.183579,-51.817764,-1.558846,-15.276688,1
-52.590259,-337.178331,-31.679209,364.943105,-353.977491,-304.875583,-351.987365,-393.225763,-0.782887,-42.192758,1
-108.118076,-421.737051,-95.990256,435.68006,-437.427699,-333.182489,-427.608703,-519.778055,-0.836581,-96.007576,1
-63.379203,-180.445053,-55.321703,185.329436,-198.288641,-128.379606,-180.427733,-229.337383,0,-52.048127,1
-225.96508,-798.475422,-164.544827,799.687858,-864.191162,-634.571454,-794.820795,-902.240854,0,-160.8902,1
-11.12323,-114.505879,-8.85078,119.961839,-126.730693,-109.812021,-120.290929,-123.962876,-0.627002,-12.072394,1
-167.4616,-317.814003,-163.124545,323.235322,-333.038729,-161.004515,-316.099272,-472.34238,-4.321467,-158.17088,1
-23.490073,-39.837169,-15.588457,39.837169,-45.213454,-24.248711,-39.837169,-48.786675,-1.262665,-15.588457,1
-120.34289,-3906.08634,-116.618981,3913.026668,-3919.845752,-3794.154289,-3909.876067,-4022.771139,-0.15242,-114.750098,1
-40.081388,-48.705269,-20.78461,63.981957,-61.51032,-38.105118,-58.189979,-66.169537,0,-20.78461,1
-14.867924,-114.488558,-9.664844,121.520685,-123.266592,-107.837483,-115.475827,-124.203631,-1.234952,-7.638344,1
-47.911989,-139.534013,-38.105118,139.534013,-149.001403,-104.26253,-139.534013,-171.005376,-0.339482,-38.105118,1
-120.335962,-3904.354289,-116.618981,3911.294617,-3918.106773,-3792.422238,-3908.144017,-4021.046016,-0.15242,-114.750098,1
