@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R27-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

480.955868,0.86949,7.239972,-587.165224,-487.461451,111.606426,-5.951327,105.655099,1.125833,97.323935,1
1780.659081,-0.245951,7.118729,-1956.836361,-1785.307906,181.141338,-10.849566,173.340181,0.360267,163.069119,1
3916.397239,-0.871222,2.026499,-4759.36385,-3933.459671,857.198873,-18.430753,835.598467,6.212866,833.151079,1
333.224059,-0.017321,4.953665,-401.714544,-338.293771,72.451685,-7.754391,66.879678,0.299645,60.535176,1
333.220595,-0.017321,4.953665,-401.714544,-338.290307,72.455149,-7.754391,66.883142,0.303109,60.535176,1
97.121285,0.386247,0,-122.7158,-105.521731,27.586373,-8.400446,22.390221,-0.386247,22.776468,1
196.854502,3.689268,8.885421,-205.351944,-200.857272,5.201349,-1.785744,4.524117,-1.7563,-8.054036,1
88.483548,0.356802,0,-107.179304,-95.983328,19.683025,-7.49978,15.439501,-0.356802,15.796303,1
2179.732248,-5.92015,4.260845,-2945.560244,-2191.309275,790.040335,-18.730397,771.829553,6.424176,762.036537,1
1297.894952,0.374123,4.001037,-1373.550931,-1297.910541,76.674425,-2.769549,74.04344,0.467654,67.49802,1
39.698605,-4.125745,8.313844,-45.102603,-35.31998,7.676449,-5.597988,10.392305,4.988306,0.415692,1
320.297764,-0.206114,3.550704,-339.031625,-319.177127,20.076201,-3.278772,19.423218,0.581969,13.97765,1
451.556038,1.108513,7.82887,-557.72036,-457.995803,111.426293,-6.474406,105.575425,1.115441,96.665756,1
47.977807,1.558846,6.270024,-58.543317,-43.791441,11.05568,-6.725553,10.56551,1.558846,2.73664,1
356.476841,7.612363,8.660254,-387.979381,-364.22084,42.34691,-6.496923,35.849988,-0.176669,19.364328,1
434.316936,3.517795,0.744782,-522.888818,-442.663689,98.247118,-14.201085,93.589633,2.800726,84.264272,1
186.957564,0.88681,8.157959,-240.651139,-190.113361,60.122948,-12.959204,58.595279,0,43.907488,1
798.475422,-4.633236,2.442192,-963.020249,-856.241049,225.324222,-66.287316,167.558595,0,160.8902,1
123.152277,3.043213,7.690306,-131.999592,-122.5807,6.976701,-3.879794,6.301201,0.949164,-2.355589,1
324.300533,4.78046,11.58742,-484.177483,-330.915235,161.267787,-9.368663,153.042277,11.059144,143.898781,1
41.099834,0,0,-55.425626,-47.738784,20.964743,-6.638951,14.325792,-1.262665,15.588457,1
3914.750058,1.281718,5.525242,-4029.979934,-3915.389185,117.00696,-6.770587,116.229269,0.587165,105.480162,1
64.681705,9.482978,0,-79.674337,-78.186506,24.104951,-8.412571,14.292883,-0.699749,10.600151,1
120.746458,3.093443,7.049447,-129.176349,-122.688087,8.379662,-3.985449,9.451801,0.774227,-1.402961,1
142.367648,-0.339482,-2.494153,-180.133284,-149.340885,46.893544,-9.46739,37.426154,-0.339482,38.105118,1
3913.018008,1.281718,5.525242,-4028.247884,-3913.650206,117.000032,-6.763658,116.229269,0.587165,105.480162,1
142.367648,-0.339482,-2.494153,-180.133284,-149.340885,46.893544,-9.46739,37.426154,-0.339482,38.105118,1
