@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R54-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

1.441066,-5.618773,107.872124,9.848441,-8.185672,-487.070008,-2.217025,-482.303404,-491.358565,-3.010304,1
-0.678964,-8.667182,175.321647,9.287256,-6.01368,-1786.904857,-4.988306,-1780.828822,-1793.611357,-1.648912,1
2.414479,-15.628294,841.962022,17.569923,-13.974186,-3914.313582,-0.381051,-3910.911834,-3930.47708,-2.365981,1
0.871222,-4.735427,70.07358,5.888973,-3.706589,-336.329626,-3.793191,-331.613251,-342.235919,-0.774227,1
0.874686,-4.731963,70.070115,5.892437,-3.710053,-336.329626,-3.793191,-331.609787,-342.239383,-0.770763,1
6.408588,-1.991858,29.571303,4.809905,-1.605611,-96.735038,-6.408588,-96.735038,-101.544943,-3.204294,1
1.378712,-2.530526,10.440802,3.261452,1.079068,-201.766599,-6.651075,-192.610978,-204.660855,-0.284056,1
6.512511,-0.987269,22.665617,3.886722,-0.630466,-88.126745,-6.512511,-88.126745,-92.013467,-3.256256,1
3.670216,-22.731435,778.494484,10.201779,-13.775,-2177.742121,-5.577204,-2183.615506,-2193.427573,-9.389447,1
-0.786351,-2.618861,75.778955,3.21815,-2.388498,-1301.376374,-2.113102,-1297.624752,-1301.168528,-1.202043,1
2.52533,1.915648,8.729536,2.272451,-0.609682,-38.035836,-1.662769,-37.173274,-45.296593,0.862561,1
-0.698016,-2.868276,19.804269,2.076729,-1.41855,-320.952479,-2.407551,-319.845698,-322.384885,-2.049016,1
1.635056,-5.410927,107.518786,9.962756,-8.178744,-458.075477,-2.996448,-452.837755,-462.634235,-3.162725,1
1.558846,-2.049016,10.56551,3.607862,-0.49017,-46.453603,-4.676537,-43.30127,-50.061464,1.558846,1
0.611414,-3.425996,54.095411,3.237203,-0.171473,-360.612978,-5.525242,-347.028504,-371.904217,-4.931149,1
