@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R57-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-7.059839,-3.477958,100.649472,-578.77517,-105.416076,-6.505583,-585.485134,-2.923702,0.86949,475.576118,1
-9.069018,-11.12323,166.896952,-1942.986883,-172.349448,-10.156746,-1960.00255,-1.441066,2.979127,1772.068109,1
-15.041129,-14.3154,837.58513,-4741.217154,-837.891703,-18.991937,-4755.669386,-14.973579,-0.69282,3897.886812,1
-6.363555,-5.334716,61.609047,-393.740182,-68.253194,-8.291327,-402.031509,2.338269,-0.237291,324.45815,1
-6.360091,-5.338181,61.609047,-393.743646,-68.260122,-8.291327,-402.034973,2.334804,-0.233827,324.461614,1
-5.5824,-1.991858,25.980762,-114.315353,-25.594515,-8.400446,-119.125258,-1.991858,0,87.948344,1
-2.987788,-3.164457,-2.511474,-197.185324,-5.902829,-6.867581,-203.595644,5.166708,1.285182,191.556159,1
-4.600327,-0.987269,19.052559,-99.679524,-18.695756,-7.49978,-103.566246,-0.987269,0,80.270163,1
-16.289938,-17.654794,767.353933,-2927.815384,-765.124784,-19.878747,-2952.781164,-13.393949,2.760889,2161.417543,1
-3.341126,-3.715249,71.377814,-1368.124416,-74.348281,-4.589935,-1372.771509,-0.909327,1.221096,1294.259377,1
-0.609682,-1.472243,0.415692,-45.355482,-4.603791,-3.935219,-48.428141,8.504369,0.862561,37.426154,1
-2.492421,-2.546115,17.04338,-333.547952,-16.740271,-3.001644,-337.826118,0.571577,-0.039837,316.676045,1
-7.142978,-3.294361,100.251101,-549.312985,-104.768289,-6.457085,-555.822032,-2.064605,1.046159,446.134719,1
-2.049016,-6.725553,4.295486,-51.817764,-10.56551,-5.166708,-58.543317,4.221008,1.558846,41.252254,1
-12.857013,-7.125657,26.119326,-388.277294,-46.334091,-5.232525,-389.638686,1.534597,-4.948469,342.213402,1
-12.110499,-10.283186,87.191438,-512.823871,-93.309041,-8.455872,-527.906569,-2.194508,-2.572095,418.44269,1
-8.0575,-12.217886,50.43732,-225.32249,-48.050554,-8.0575,-239.023011,-4.059927,4.160386,177.271936,1
-60.207818,-61.654081,164.544827,-895.737003,-158.040976,-62.061112,-964.232685,-57.999453,-0.407032,737.055169,1
