@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R45-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

2.217025,107.317868,1.108513,1.347536,-106.763612,375.300769,0.9457,-110.678047,-100.410449,7.316183,1
1.815189,176.461336,-0.096995,0.523079,-173.963719,1604.904422,-1.83251,-180.133284,-163.453635,5.916686,1
-0.415692,844.634576,-2.904649,0.339482,-839.623753,3072.96817,15.377147,-839.899149,-835.340392,19.347008,1
1.628128,69.818968,-0.853901,0.791547,-68.507806,262.331219,-1.801333,-71.533698,-61.908692,6.600846,1
1.628128,69.818968,-0.857365,0.788083,-68.51127,262.327755,-1.797869,-71.533698,-61.912156,6.593917,1
3.204294,25.980762,0.386247,3.204294,-25.594515,71.140523,1.605611,-19.572174,-25.980762,5.5824,1
4.988306,8.036716,-0.460726,0.284056,-7.388929,188.724256,-4.976182,-10.731787,2.241274,4.380356,1
3.256256,19.052559,0.356802,3.256256,-18.695756,69.430989,0.630466,-12.540048,-19.052559,4.600327,1
-4.742355,775.040775,-2.201437,-0.206114,-770.050736,1411.081008,7.123925,-768.852157,-763.240313,16.069967,1
1.351,75.361531,1.195115,-0.304841,-75.067082,1221.838869,-2.32268,-76.901324,-69.48295,2.741836,1
0,10.392305,-4.988306,-0.862561,-8.729536,22.655225,-7.704162,-15.380611,2.047284,6.398196,1
1.091192,19.953225,0.245951,0.677232,-18.806608,299.73832,-1.193383,-20.403559,-14.128338,2.514938,1
1.766692,107.456432,1.29211,1.361392,-106.753219,346.507156,0.956092,-111.093739,-100.067503,7.326575,1
1.558846,12.124356,-1.558846,-1.558846,-9.006664,31.176915,-4.221008,-13.717842,-4.295486,3.607862,1
12.95574,46.505564,-1.053087,1.22456,-41.998768,312.448109,-7.224384,-45.899346,-28.618675,-0.727461,1
5.12687,96.007576,-4.29029,2.462976,-96.625918,337.4901,1.63852,-93.716073,-89.855332,7.974362,1
1.628128,58.595279,0,0.741318,-53.693575,133.263989,4.801245,-55.321703,-44.794298,3.897114,1
0,168.199454,-1.212436,3.4208,-164.544827,633.289737,61.420254,-163.903968,-157.469399,61.186427,1
1.922576,8.52169,2.549579,0.476314,-5.019483,115.600535,-4.437514,-10.790677,1.550185,1.155278,1
2.199705,162.570289,0.493634,0.095263,-157.677245,164.162043,4.527581,-158.974551,-150.385311,6.666664,1
0,15.588457,1.262665,1.262665,-14.325792,25.511376,5.376286,-15.588457,-14.325792,9.164281,1
1.349268,117.699781,-0.467654,0.308305,-114.905983,3799.625837,0.796743,-115.603999,-107.562087,3.07439,1
10.184459,20.78461,0,0.701481,-20.78461,43.897096,8.412571,-15.69238,-19.383381,11.213297,1
4.018358,11.691343,1.234952,1.155278,-9.434481,113.090793,-0.280592,-10.669433,-2.464708,2.32268,1
-2.494153,40.599271,0.339482,0.678964,-40.259789,101.428895,6.633755,-37.765636,-37.426154,7.991682,1
1.349268,117.699781,-0.467654,0.308305,-114.905983,3797.893787,0.789815,-115.603999,-107.562087,3.067462,1
-2.494153,40.599271,0.339482,0.678964,-40.259789,101.428895,6.633755,-37.765636,-37.426154,7.991682,1
5.767729,12.141676,0,-2.23781,-15.016881,60.621778,-9.888278,-17.909405,-14.379486,2.267255,1
5.767729,19.052559,0.609682,0.609682,-18.442877,43.910952,6.318521,-19.052559,-18.442877,8.147567,1
-7.915472,114.315353,3.046677,-0.968216,-112.394509,118.955517,-9.685628,-113.18952,-107.402739,4.480815,1
-4.052999,19.347008,4.052999,1.534597,-19.347008,82.84399,-4.718106,-23.417327,-5.636093,4.939809,1
10.496228,19.052559,0.609682,3.658091,-18.442877,50.787194,0.912791,-19.052559,-15.394468,11.03836,1
4.208883,23.261442,1.480903,0,-19.909924,138.293865,-4.685197,-21.700865,-7.82887,-2.658698,1
0,8.660254,0,0,-8.660254,20.26153,-5.421319,-24.868785,-0.294449,11.310292,1
0,52.818889,-9.422356,3.533384,-53.139319,400.588711,1.915648,-53.139319,-49.605935,6.306397,1
4.43405,10.392305,0.533472,2.672554,-9.858833,29.008387,-9.025717,-19.260405,1.14835,8.015931,1
10.184459,20.78461,0,0.756906,-20.78461,35.292267,7.174154,-15.69238,-19.272529,10.196583,1
1.680089,139.308846,2.66909,0.013856,-137.471141,279.443881,2.563435,-135.526047,-124.156866,6.183421,1
2.494153,107.335189,1.818653,1.667965,-107.196624,216.644915,1.03923,-109.032598,-100.609635,6.344502,1
3.585345,212.453352,0.82792,1.299038,-210.88065,281.298908,-1.345803,-213.908275,-203.221521,5.939202,1
2.113102,51.961524,2.218757,5.121674,-48.686216,340.268309,-8.069625,-52.139925,-44.172492,0.415692,1
10.184459,20.78461,0,0.581969,-20.78461,33.385279,6.928203,-15.69238,-19.622404,9.250883,1
10.184459,20.78461,0,0.61661,-20.78461,33.41992,6.928203,-15.69238,-19.553122,9.389447,1
1.922576,8.52169,2.861348,0.426084,-5.331252,112.136433,-4.5016,-10.790677,1.499956,1.040963,1
-4.699054,65.817931,2.573828,1.858491,-66.141824,525.464378,-4.967522,-67.106576,-57.400164,6.405124,1
2.338269,229.08104,0.173205,5.417855,-225.253208,1114.456915,-4.553562,-226.624992,-212.439496,7.463407,1
1.264397,22.568622,0.904131,0,-20.815787,747.198058,-6.805228,-25.847394,-8.625613,1.03057,1
