@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R58-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}

@data

-102.312241,481.842678,-587.165224,2.217025,374.192256,-111.05217,479.830035,-0.554256,-486.515751,577.09508,1
-175.300862,1776.197319,-1956.247464,4.188099,1603.73702,-186.205854,1777.738844,5.196152,-1787.317085,1945.879408,1
-840.720141,3911.455698,-4749.231353,1.36832,3070.406467,-853.00731,3912.061915,2.44912,-3924.111793,4730.668964,1
-69.818968,328.41935,-400.640672,1.628128,259.911544,-76.736779,330.821704,4.970986,-336.629271,393.220567,1
-69.818968,328.422814,-400.640672,1.628128,259.911544,-76.733315,330.821704,4.970986,-336.632735,393.224031,1
-25.980762,90.32645,-116.307212,0,64.345688,-31.563162,96.735038,0,-96.34879,114.315353,1
-6.373947,189.178053,-200.363637,3.325538,185.398718,-8.253222,193.435434,7.316183,-204.998605,196.631068,1
-19.052559,81.614234,-100.666793,0,62.561675,-23.652886,88.126745,0,-87.769943,99.679524,1
-770.225674,2179.172795,-2948.47009,2.151207,1404.627387,-785.164612,2174.316125,1.945093,-2186.833656,2928.629448,1
-74.460864,1296.604574,-1371.056778,2.996448,1220.905294,-75.983337,1298.760978,2.32268,-1303.350912,1366.842699,1
-10.392305,33.910091,-50.090909,4.988306,25.980762,-17.653062,29.721992,6.651075,-39.698605,45.355482,1
-19.485572,316.665653,-337.053623,1.073872,298.816869,-21.749362,318.437541,2.85442,-321.929355,334.240773,1
-102.658651,451.898984,-557.72036,1.784012,345.232367,-111.637603,449.64039,-0.588897,-456.766047,547.511653,1
-13.683201,40.183579,-55.425626,3.117691,31.176915,-20.408755,40.183579,6.270024,-48.012448,51.817764,1
-39.715925,351.369023,-405.299889,4.295486,300.562777,-38.387442,353.18248,6.183421,-364.125577,393.837177,1
-95.990256,427.236312,-526.543446,3.654627,333.090691,-105.918371,426.881242,5.25331,-434.84348,516.495819,1
-53.693575,179.686415,-237.394884,0,131.635861,-66.652779,180.427733,4.884383,-190.21382,230.224193,1
-164.544827,790.759136,-961.807813,0,633.930596,-229.619708,794.820795,0.640859,-799.687858,898.179195,1
-5.317396,120.143704,-126.249183,0.623538,114.003584,-10.811461,119.32098,6.096819,-129.571257,123.832972,1
-155.936534,320.652834,-477.578369,0.017321,163.99057,-162.022961,313.345312,2.521866,-331.557826,468.149085,1
-15.588457,38.574504,-55.425626,0,24.248711,-23.490073,39.837169,0,-38.574504,47.52401,1
